Generation,Best Score,Worst Score,Median Score
56,836161345.599793,-737940666.930997,21335837.8760927
57,836161345.599793,-532027320.24700993,5648929.576823143
58,836161345.599793,-782100172.5959493,22240386.853522953
59,836161345.599793,-778386711.3929842,12700836.21737397
60,836161345.5997936,-738481744.682256,3961128.3298841766
61,836161345.5997936,-778386705.0401207,4254454.547661971
62,836161345.5997936,-515293123.799697,21111250.20603808
63,836161345.5997936,-737940658.5973434,3932651.844381374
64,836161345.5997936,-515293128.0509781,5005927.079878516
65,836161345.5997936,-515293119.4241409,13733413.039767724
66,836161345.9416782,-737940658.5973434,28750014.413515095
67,836161345.9416782,-737940665.5739847,31118109.191130914
68,836161345.9416782,-580714883.0376662,272686351.9132446
69,836161345.9416782,-580714887.6767554,81155460.0876665
70,836161345.9416782,-529974690.28993034,272686352.60468924
71,836161345.9416782,-580714883.4293821,38895651.70458006
72,836161345.9416782,-556478568.0495586,115681939.36066802
73,836161345.9416782,-540507908.1611013,12888690.989894534
74,836161345.9416782,-824362114.0841607,62501897.865553945
75,836161345.9416784,-738481741.2053982,33605269.773170136
76,836161345.9416784,-580714887.7509472,76937551.87923461
77,836161345.9416788,-738481745.0341897,18131600.53455896
78,836161345.9416788,-738481745.0341897,164981690.01507223
79,836161345.9416788,-738481742.1904372,117495307.35086963
80,836161345.9416788,-738481745.0341897,44104602.293328725
81,836161346.0500982,-738481745.0341897,118304768.12785724
82,836161346.0500982,-782100168.2003894,60140419.36569544
83,836161346.0500982,-738481745.0341897,65685368.26949051
84,836161346.0500982,-738481745.0341897,101248175.12976258
85,836161346.0500982,-738481742.1904372,29245729.44817027
86,836161346.0500982,-738481745.0341902,197400676.68565866
87,836161347.0248388,-778386702.9786186,241966253.68435058
88,836161347.0248388,-778386697.64859,51066510.605545506
89,836161347.0248388,-778386703.2204249,224065557.79538336
90,836161347.0248388,-738481741.7710757,84766454.7527393
91,836161347.0248388,-738481745.03419,267322639.25912458
92,836161347.024839,-738481745.0341902,298162161.3150162
93,836161350.152155,-738481741.7710757,267322642.81448653
94,836161350.152155,-778386700.6284505,176686700.14860567
95,836161350.152155,-778386701.1374491,249824127.3828003
96,836161350.152155,-778386703.8506678,267322643.60976064
97,836161350.152155,-782100165.0945387,267322644.51600328
98,836161350.152155,-782100162.0175278,62236991.212700695
99,836161350.152155,-782100162.4368898,138234871.49612746
100,836161350.152155,-782100162.0175278,261305707.39358836
101,836161350.152155,-782100162.4368898,491461850.7563304
102,836161350.152155,-782100162.4368898,215762461.3520224
103,836161350.1521553,-782100162.4368898,466266451.1018949
104,836161350.1521553,-782100161.7459503,267322649.31763497
105,836161350.1521554,-782100162.0175278,261305705.74714738
106,836161350.1521554,-580714885.0603563,384845532.80705076
107,836161350.1521554,-556478571.0098184,261305705.74714738
108,836161350.1521554,-556478566.6882534,491461851.05042994
109,836161350.1521554,-505320810.08570266,692903178.1534712
110,836161350.1521554,-782100162.4368898,692903178.1534712
111,836161350.1521554,-397657064.27779883,261305710.6059526
112,836161350.1521554,-580714884.9982105,421317194.39014083
113,836161350.1521554,-782100157.0678257,378888136.9707726
114,836161350.1521554,-532027323.05753505,730345240.6071965
115,836161350.1521554,-532027309.3109945,411834122.2793415
116,836161350.1521554,-737940657.980765,730345237.3023077
117,836161350.1521554,-580714883.7121706,462672083.01169205
