Generation,Best Score,Worst Score,Median Score
4625,27.0,0.0,27.0
4650,27.0,0.0,27.0
4675,27.0,0.0,27.0
4700,27.0,0.0,27.0
4725,27.0,0.0,27.0
4750,27.0,0.0,27.0
4775,27.0,0.0,27.0
4800,27.0,0.0,27.0
4825,27.0,0.0,27.0
4850,27.0,0.0,27.0
4875,27.0,0.0,27.0
4900,27.0,0.0,27.0
4925,27.0,0.0,27.0
4950,27.0,0.0,27.0
4975,27.0,0.0,27.0
5000,27.0,0.0,27.0
5025,27.0,0.0,27.0
5050,27.0,0.0,27.0
5075,27.0,0.0,27.0
5100,27.0,0.0,27.0
5125,27.0,0.0,27.0
5150,27.0,0.0,27.0
5175,27.0,0.0,27.0
5200,27.0,0.0,27.0
5225,27.0,0.0,27.0
5250,27.0,0.0,27.0
5275,27.0,0.0,27.0
5300,27.0,0.0,27.0
5325,27.0,0.0,27.0
5350,27.0,0.0,27.0
5375,27.0,0.0,27.0
5400,27.0,0.0,27.0
5425,27.0,0.0,27.0
5450,27.0,0.0,27.0
5475,27.0,0.0,27.0
5500,27.0,0.0,27.0
5525,27.0,0.0,27.0
5550,27.0,0.0,27.0
5575,27.0,0.0,27.0
5600,27.0,0.0,27.0
5625,27.0,0.0,27.0
5650,27.0,0.0,27.0
5675,27.0,0.0,27.0
5700,27.0,0.0,27.0
5725,27.0,0.0,27.0
5750,27.0,0.0,27.0
5775,27.0,0.0,27.0
5800,27.0,0.0,27.0
5825,27.0,0.0,27.0
5850,27.0,0.0,27.0
5875,27.0,0.0,27.0
5900,27.0,0.0,27.0
5925,27.0,0.0,27.0
5950,27.0,0.0,27.0
5975,27.0,0.0,27.0
6000,27.0,0.0,27.0
6025,27.0,0.0,27.0
6050,27.0,0.0,27.0
6075,27.0,0.0,27.0
6100,27.0,0.0,27.0
6125,27.0,0.0,27.0
6150,27.0,0.0,27.0
6175,27.0,0.0,27.0
6200,27.0,0.0,27.0
6225,27.0,0.0,27.0
6250,27.0,0.0,27.0
6275,27.0,0.0,27.0
6300,27.0,0.0,27.0
6325,27.0,0.0,27.0
6350,27.0,0.0,27.0
6375,27.0,0.0,27.0
6400,27.0,0.0,27.0
6425,27.0,0.0,27.0
6450,27.0,0.0,27.0
6475,27.0,0.0,27.0
6500,27.0,0.0,27.0
6525,27.0,0.0,27.0
6550,27.0,0.0,27.0
6575,27.0,0.0,27.0
6600,27.0,0.0,27.0
6625,27.0,0.0,27.0
6650,27.0,0.0,27.0
6675,27.0,0.0,27.0
6700,27.0,0.0,27.0
6725,27.0,0.0,27.0
6750,27.0,0.0,27.0
6775,27.0,0.0,27.0
6800,27.0,0.0,27.0
6825,27.0,0.0,27.0
6850,27.0,0.0,27.0
6875,27.0,0.0,27.0
6900,27.0,0.0,27.0
6925,27.0,0.0,27.0
6950,27.0,0.0,27.0
6975,27.0,0.0,27.0
7000,27.0,0.0,27.0
7025,27.0,0.0,27.0
7050,27.0,0.0,27.0
7075,27.0,0.0,27.0
7100,27.0,0.0,27.0
7125,27.0,0.0,27.0
7150,27.0,0.0,27.0
7175,27.0,0.0,27.0
7200,27.0,0.0,27.0
7225,27.0,0.0,27.0
7250,27.0,0.0,27.0
7275,27.0,0.0,27.0
7300,27.0,0.0,27.0
7325,27.0,0.0,27.0
7350,27.0,0.0,27.0
7375,27.0,0.0,27.0
7400,27.0,0.0,27.0
7425,27.0,0.0,27.0
7450,27.0,0.0,27.0
7475,27.0,0.0,27.0
7500,27.0,0.0,27.0
7525,27.0,0.0,27.0
7550,27.0,0.0,27.0
7575,27.0,0.0,27.0
7600,27.0,0.0,27.0
7625,27.0,0.0,27.0
7650,27.0,0.0,27.0
7675,27.0,0.0,27.0
7700,27.0,0.0,27.0
7725,27.0,0.0,27.0
7750,27.0,0.0,27.0
7775,27.0,0.0,27.0
7800,27.0,0.0,27.0
7825,27.0,0.0,27.0
7850,27.0,0.0,27.0
7875,27.0,0.0,27.0
7900,27.0,0.0,27.0
7925,27.0,0.0,27.0
7950,27.0,0.0,27.0
7975,27.0,0.0,27.0
8000,27.0,0.0,27.0
8025,27.0,0.0,27.0
8050,27.0,0.0,27.0
8075,27.0,0.0,27.0
8100,27.0,0.0,27.0
