Generation,Best Score,Worst Score,Median Score
8225,270445944.0810181,-43271335.610962875,270445944.0810181
8250,270445944.0810181,-181.30754184000008,270445944.0810181
8275,270445944.0810181,19024.427066464,270445944.0810181
8300,270445944.0810181,-137241207.086636,270445944.0810181
8325,270445944.0810181,270445944.0810181,270445944.0810181
8350,270445944.0810181,485.0445432,270445944.0810181
8375,270445944.0810181,270445944.0810181,270445944.0810181
8400,270445944.0810181,-66884468.915198,270445944.0810181
8425,270445944.0810181,114846910.97344604,270445944.0810181
8450,270445944.0810181,270445944.0810181,270445944.0810181
8475,270445944.0810181,-163906612.13092002,270445944.0810181
8500,270445944.0810181,270445944.0810181,270445944.0810181
8525,270445944.0810181,270445944.0810181,270445944.0810181
8550,270445944.0810181,270445944.0810181,270445944.0810181
8575,270445944.0810181,270445944.0810181,270445944.0810181
8600,270445944.0810181,162919246.22230002,270445944.0810181
8625,270445944.0810181,270445944.0810181,270445944.0810181
8650,270445944.0810181,-163906617.08092,270445944.0810181
8675,270445944.0810181,270445944.0810181,270445944.0810181
8700,270445944.0810181,16642842.711908802,270445944.0810181
8725,270445944.0810181,270445944.0810181,270445944.0810181
8750,270445944.0810181,270445944.0810181,270445944.0810181
8775,270445944.0810181,-45074308.488503,270445944.0810181
8800,270445944.0810181,114846910.27344604,270445944.0810181
8825,270445944.0810181,114846914.67344604,270445944.0810181
8850,270445944.0810181,270445944.0810181,270445944.0810181
8875,270445944.0810181,-45074314.13850301,270445944.0810181
8900,270445944.0810181,270445944.0810181,270445944.0810181
8925,270445944.0810181,-43271336.56096288,270445944.0810181
8950,270445944.0810181,270445944.0810181,270445944.0810181
8975,270445944.0810181,-43271336.56096288,270445944.0810181
9000,270445944.0810181,270445937.3310181,270445944.0810181
9025,270445944.0810181,-66884471.315198,270445944.0810181
9050,270445944.0810181,-66884468.915198,270445944.0810181
9075,270445944.0810181,270445944.0810181,270445944.0810181
9100,270445944.0810181,-66884464.26519799,270445944.0810181
9125,270445944.0810181,270445944.0810181,270445944.0810181
9150,270445944.0810181,270445944.0810181,270445944.0810181
9175,270445944.0810181,16642835.361908803,270445944.0810181
9200,270445944.0810181,162919244.4223,270445944.0810181
9225,270445944.0810181,-43271336.56096288,270445944.0810181
9250,270445944.0810181,270445944.0810181,270445944.0810181
9275,270445944.0810181,-66884469.915198,270445944.0810181
9300,270445944.0810181,-45074308.488503,270445944.0810181
9325,270445944.0810181,270445944.0810181,270445944.0810181
9350,270445944.0810181,-45074308.838503,270445944.0810181
9375,270445944.0810181,162919247.8723,270445944.0810181
9400,270445944.0810181,-45074313.438503005,270445944.0810181
9425,270445944.0810181,270445944.0810181,270445944.0810181
9450,270445944.0810181,162919244.1223,270445944.0810181
9475,270445944.0810181,-43271335.96096288,270445944.0810181
9500,270445944.0810181,270445944.0810181,270445944.0810181
9525,270445944.0810181,270445935.2310181,270445944.0810181
9550,270445944.0810181,-45074314.13850301,270445944.0810181
9575,270445944.0810181,270445944.0810181,270445944.0810181
9600,270445944.0810181,-132283322.67386752,270445944.0810181
9625,270445944.0810181,73757993.303914,270445944.0810181
9650,270445944.0810181,114846910.27344604,270445944.0810181
9675,270445944.0810181,114846912.77344604,270445944.0810181
9700,270445944.0810181,270445944.0810181,270445944.0810181
9725,270445944.0810181,270445944.0810181,270445944.0810181
9750,270445944.0810181,270445944.0810181,270445944.0810181
9775,270445944.0810181,270445944.0810181,270445944.0810181
9800,270445944.0810181,270445944.0810181,270445944.0810181
9825,270445944.0810181,114846914.97344604,270445944.0810181
9850,270445944.0810181,-8819540.116926998,270445944.0810181
9875,270445944.0810181,-132283325.82386753,270445944.0810181
9900,270445944.0810181,270445944.0810181,270445944.0810181
9925,270445944.0810181,-43271340.56096288,270445944.0810181
9950,270445944.0810181,270445944.0810181,270445944.0810181
9975,270445944.0810181,-66884467.415198,270445944.0810181
10000,270445944.0810181,270445944.0810181,270445944.0810181
10025,270445944.0810181,270445944.0810181,270445944.0810181
10050,270445944.0810181,270445944.0810181,270445944.0810181
10075,270445944.0810181,270445944.0810181,270445944.0810181
10100,270445944.0810181,-137241206.836636,270445944.0810181
10125,270445944.0810181,-163906613.03092003,270445944.0810181
10150,270445944.0810181,-137241210.836636,270445944.0810181
10175,270445944.0810181,-43271336.860962875,270445944.0810181
10200,270445944.0810181,270445944.0810181,270445944.0810181
10225,270445944.0810181,270445944.0810181,270445944.0810181
10250,270445944.0810181,-163906612.73092002,270445944.0810181
10275,270445944.0810181,-163906617.43092,270445944.0810181
10300,270445944.0810181,-66884471.315198,270445944.0810181
10325,270445944.0810181,270445944.0810181,270445944.0810181
10350,270445944.0810181,2959904.8035999998,270445944.0810181
10375,270445944.0810181,-45074311.63850301,270445944.0810181
10400,270445944.0810181,270445944.0810181,270445944.0810181
10425,270445944.0810181,73757989.553914,270445944.0810181
10450,270445944.0810181,270445944.0810181,270445944.0810181
10475,270445944.0810181,270445944.0810181,270445944.0810181
10500,270445944.0810181,270445944.0810181,270445944.0810181
10525,270445944.0810181,-2044.5661504,270445944.0810181
10550,270445944.0810181,-163906614.93092,270445944.0810181
10575,270445944.0810181,270445944.0810181,270445944.0810181
10600,270445944.0810181,-132283327.92386752,270445944.0810181
10625,270445944.0810181,16642836.861908803,270445944.0810181
10650,270445944.0810181,270445944.0810181,270445944.0810181
10675,270445944.0810181,270445944.0810181,270445944.0810181
10700,270445944.0810181,73757995.853914,270445944.0810181
10725,270445944.0810181,-66884465.76519799,270445944.0810181
10750,270445944.0810181,-132283323.62386753,270445944.0810181
10775,270445944.0810181,-163906616.73092002,270445944.0810181
10800,270445944.0810181,270445944.0810181,270445944.0810181
10825,270445944.0810181,270445944.0810181,270445944.0810181
10850,270445944.0810181,-1765483.1551043997,270445944.0810181
10875,270445944.0810181,270445944.0810181,270445944.0810181
10900,270445944.0810181,270445944.0810181,270445944.0810181
10925,270445944.0810181,114846915.92344604,270445944.0810181
10950,270445944.0810181,114846915.57344604,270445944.0810181
10975,270445944.0810181,270445944.0810181,270445944.0810181
11000,270445944.0810181,-43271332.96096288,270445944.0810181
11025,270445944.0810181,-66884465.215197995,270445944.0810181
11050,270445944.0810181,-132283325.82386753,270445944.0810181
11075,270445944.0810181,270445944.0810181,270445944.0810181
11100,270445944.0810181,114846914.42344604,270445944.0810181
11125,270445944.0810181,270445944.0810181,270445944.0810181
11150,270445944.0810181,270445944.0810181,270445944.0810181
11175,270445944.0810181,270445944.0810181,270445944.0810181
11200,270445944.0810181,-29966.64557209601,270445944.0810181
11225,270445944.0810181,-163906612.73092002,270445944.0810181
11250,270445944.0810181,-43271337.110962875,270445944.0810181
11275,270445944.0810181,16642834.761908801,270445944.0810181
11300,270445944.0810181,270445944.0810181,270445944.0810181
11325,270445944.0810181,270445944.0810181,270445944.0810181
11350,270445944.0810181,22952.571647999997,270445944.0810181
11375,270445944.0810181,270445944.0810181,270445944.0810181
11400,270445944.0810181,270445944.0810181,270445944.0810181
11425,270445944.0810181,-45074311.63850301,270445944.0810181
11450,270445944.0810181,270445944.0810181,270445944.0810181
11475,270445944.0810181,-137241205.586636,270445944.0810181
11500,270445944.0810181,270445944.0810181,270445944.0810181
11525,270445944.0810181,270445944.0810181,270445944.0810181
11550,270445944.0810181,-137241207.086636,270445944.0810181
11575,270445944.0810181,270445944.0810181,270445944.0810181
11600,270445944.0810181,270445944.0810181,270445944.0810181
11625,270445944.0810181,-146981472.13207504,270445944.0810181
11650,270445944.0810181,270445944.0810181,270445944.0810181
11675,270445944.0810181,270445944.0810181,270445944.0810181
11700,270445944.0810181,-132283322.67386752,270445944.0810181
11725,270445944.0810181,270445944.0810181,270445944.0810181
11750,270445944.0810181,16642839.061908802,270445944.0810181
11775,270445944.0810181,-132283323.92386752,270445944.0810181
11800,270445944.0810181,-163906614.93092,270445944.0810181
11825,270445944.0810181,-137241206.536636,270445944.0810181
11850,270445944.0810181,270445944.0810181,270445944.0810181
11875,270445944.0810181,270445944.0810181,270445944.0810181
11900,270445944.0810181,270445944.0810181,270445944.0810181
11925,270445944.0810181,-1830034.3124650002,270445944.0810181
11950,270445944.0810181,270445944.0810181,270445944.0810181
11975,270445944.0810181,270445944.0810181,270445944.0810181
12000,270445944.0810181,-66884469.215197995,270445944.0810181
12025,270445944.0810181,73757993.553914,270445944.0810181
12050,270445944.0810181,270445944.0810181,270445944.0810181
12075,270445944.0810181,162919244.4223,270445944.0810181
12100,270445944.0810181,73757994.803914,270445944.0810181
12125,270445944.0810181,-45074309.438503005,270445944.0810181
12150,270445944.0810181,-66884468.915198,270445944.0810181
12175,270445944.0810181,270445944.0810181,270445944.0810181
12200,270445944.0810181,-132283327.32386753,270445944.0810181
12225,270445944.0810181,270445944.0810181,270445944.0810181
12250,270445944.0810181,270445944.0810181,270445944.0810181
12275,270445944.0810181,-45074313.13850301,270445944.0810181
12300,270445944.0810181,270445944.0810181,270445944.0810181
12325,270445944.0810181,-163906614.93092,270445944.0810181
12350,270445944.0810181,270445944.0810181,270445944.0810181
12375,270445944.0810181,270445944.0810181,270445944.0810181
12400,270445944.0810181,270445944.0810181,270445944.0810181
12425,270445944.0810181,270445944.0810181,270445944.0810181
12450,270445944.0810181,270445944.0810181,270445944.0810181
12475,270445944.0810181,270445944.0810181,270445944.0810181
12500,270445944.0810181,270445944.0810181,270445944.0810181
12525,270445944.0810181,270445944.0810181,270445944.0810181
12550,270445944.0810181,114846915.92344604,270445944.0810181
12575,270445944.0810181,270445944.0810181,270445944.0810181
12600,270445944.0810181,270445944.0810181,270445944.0810181
12625,270445944.0810181,270445944.0810181,270445944.0810181
12650,270445944.0810181,270445944.0810181,270445944.0810181
12675,270445944.0810181,270445944.0810181,270445944.0810181
12700,270445944.0810181,270445944.0810181,270445944.0810181
12725,270445944.0810181,270445944.0810181,270445944.0810181
