Generation,Best Score,Worst Score,Median Score
2750,270445943.5310181,270445943.5310181,270445943.5310181
2775,270445943.5310181,-4160696.5404772,270445943.5310181
2800,270445943.5310181,563775.498397,270445943.5310181
2825,270445943.5310181,-65562641.09236802,270445943.5310181
2850,270445943.5310181,-18120987.848474998,270445943.5310181
2875,270445943.5310181,-57367308.730822004,270445943.5310181
2900,270445943.5310181,-57367308.730822004,270445943.5310181
2925,270445943.5310181,-137241207.136636,270445943.5310181
2950,270445943.5310181,-65562641.59236802,270445943.5310181
2975,270445943.5310181,-135222955.71550906,270445943.5310181
3000,270445943.5310181,-65562634.44236802,270445943.5310181
3025,270445943.5310181,-65562641.44236802,270445943.5310181
3050,270445943.5310181,-135222954.26550904,270445943.5310181
3075,270445943.5310181,-4160698.1404772,270445943.5310181
3100,270445943.5310181,-264102.4851168001,270445943.5310181
3125,270445943.5310181,-148168.791088,270445943.5310181
3150,270445943.5310181,-96994.77836439999,270445943.5310181
3175,270445943.5310181,-37700857.73500001,270445943.5310181
3200,270445943.5310181,-4930109.071499999,270445943.5310181
3225,270445943.5310181,11758530.316566002,270445943.5310181
3250,270445943.5310181,-953861.7660100003,270445943.5310181
3275,270445943.5310181,-135222954.31550905,270445943.5310181
3300,270445943.5310181,-2097082.7116,270445943.5310181
3325,270445943.5310181,315396.98232,270445943.5310181
3350,270445943.5310181,-135222955.71550906,270445943.5310181
3375,270445943.5310181,-57367307.330822006,270445943.5310181
3400,270445943.5310181,-121612.88243999994,270445943.5310181
3425,270445943.5310181,190514.828,270445943.5310181
3450,270445943.5310181,-57367307.28082201,270445943.5310181
3475,270445943.5310181,-16120.46142,270445943.5310181
3500,270445943.5310181,-65562638.59236802,270445943.5310181
3525,270445943.5310181,-135222953.41550905,270445943.5310181
3550,270445943.5310181,-57367310.330822006,270445943.5310181
3575,270445943.5310181,-4160696.7404772,270445943.5310181
3600,270445943.5310181,-103732682.10504802,270445943.5310181
3625,270445943.5310181,-204883272.08865008,270445943.5310181
3650,270445943.5310181,-91951607.30454613,270445943.5310181
3675,270445943.5310181,-65562641.59236802,270445943.5310181
3700,270445943.5310181,11758530.516566,270445943.5310181
3725,270445943.5310181,-55571086.54199,270445943.5310181
3750,270445943.5310181,130860943.66017002,270445943.5310181
3775,270445943.5310181,-57367309.830822006,270445943.5310181
3800,270445943.5310181,-107169704.59714,270445943.5310181
3825,270445943.5310181,-65562638.34236802,270445943.5310181
3850,270445943.5310181,-65562637.69236802,270445943.5310181
3875,270445943.5310181,-179108.57302272,270445943.5310181
3900,270445943.5310181,-187231787.32147405,270445943.5310181
3925,270445943.5310181,-187231787.32147405,270445943.5310181
3950,270445943.5310181,90148655.62700598,270445943.5310181
3975,270445943.5310181,-135222956.76550904,270445943.5310181
4000,270445943.5310181,-187231789.77147403,270445943.5310181
4025,270445943.5310181,2908032.670226,270445943.5310181
4050,270445943.5310181,-187231789.82147405,270445943.5310181
4075,270445943.5310181,-187231789.77147403,270445943.5310181
4100,270445943.5310181,-201825310.21269998,270445943.5310181
4125,270445943.5310181,-74094768.93932003,270445943.5310181
4150,270445943.5310181,41645.09095458001,270445943.5310181
4175,270445943.5310181,-187231784.82147405,270445943.5310181
4200,270445943.5310181,-272607.1183840001,270445943.5310181
4225,270445943.5310181,-74094764.03932002,270445943.5310181
4250,270445943.5310181,-65562641.59236802,270445943.5310181
4275,270445943.5310181,4097675.5307730013,270445943.5310181
4300,270445943.5310181,-130860922.76017001,270445943.5310181
4325,270445943.5310181,-135222954.31550905,270445943.5310181
4350,270445943.5310181,-139320621.54628202,270445943.5310181
4375,270445943.5310181,-187231786.67147404,270445943.5310181
4400,270445943.5310181,-187231788.17147404,270445943.5310181
4425,270445943.5310181,270445943.5310181,270445943.5310181
4450,270445943.5310181,-245859928.84638008,270445943.5310181
4475,270445943.5310181,54089193.326203614,270445943.5310181
4500,270445943.5310181,-130860926.41017002,270445943.5310181
4525,270445943.5310181,-245859925.09638008,270445943.5310181
4550,270445943.5310181,-187231788.92147404,270445943.5310181
4575,270445943.5310181,54089195.326203614,270445943.5310181
4600,270445943.5310181,16146037.919015998,270445943.5310181
4625,270445943.5310181,-31612.342712999995,270445943.5310181
4650,270445943.5310181,-166713233.12597004,270445943.5310181
4675,270445943.5310181,-187231791.82147405,270445943.5310181
4700,270445943.5310181,-187231788.17147404,270445943.5310181
4725,270445943.5310181,-245859927.19638008,270445943.5310181
4750,270445943.5310181,270445943.5310181,270445943.5310181
4775,270445943.5310181,-9858.377443000001,270445943.5310181
4800,270445943.5310181,-139320621.49628204,270445943.5310181
4825,270445943.5310181,270445943.5310181,270445943.5310181
4850,270445943.5310181,-166713233.12597004,270445943.5310181
4875,270445943.5310181,1454.6375263999998,270445943.5310181
4900,270445943.5310181,-82369.43598912001,270445943.5310181
4925,270445943.5310181,270445943.5310181,270445943.5310181
4950,270445943.5310181,41154829.482981004,270445943.5310181
4975,270445943.5310181,-139320624.44628203,270445943.5310181
5000,270445943.5310181,-166713235.42597005,270445943.5310181
5025,270445943.5310181,-166713234.87597004,270445943.5310181
5050,270445943.5310181,-166713233.12597004,270445943.5310181
5075,270445943.5310181,-166713237.02597004,270445943.5310181
5100,270445943.5310181,-187231788.87147406,270445943.5310181
5125,270445943.5310181,-187231788.72147405,270445943.5310181
5150,270445943.5310181,-1774.7325840000005,270445943.5310181
5175,270445943.5310181,-245859925.59638008,270445943.5310181
5200,270445943.5310181,-187231786.42147404,270445943.5310181
5225,270445943.5310181,-47034063.516264014,270445943.5310181
5250,270445943.5310181,-187231784.82147405,270445943.5310181
5275,270445943.5310181,270445943.5310181,270445943.5310181
5300,270445943.5310181,90148649.77700599,270445943.5310181
5325,270445943.5310181,54089199.076203614,270445943.5310181
5350,270445943.5310181,-245859927.94638008,270445943.5310181
5375,270445943.5310181,-245859925.44638008,270445943.5310181
5400,270445943.5310181,-204883265.88865006,270445943.5310181
5425,270445943.5310181,270445943.5310181,270445943.5310181
5450,270445943.5310181,-187231786.67147404,270445943.5310181
5475,270445943.5310181,52134164.495136015,270445943.5310181
5500,270445943.5310181,41154824.18298101,270445943.5310181
5525,270445943.5310181,-166713233.12597004,270445943.5310181
5550,270445943.5310181,-245859927.94638008,270445943.5310181
5575,270445943.5310181,-626.6619739999999,270445943.5310181
5600,270445943.5310181,-62357.582848000005,270445943.5310181
5625,270445943.5310181,222456.41060134413,270445943.5310181
5650,270445943.5310181,270445943.5310181,270445943.5310181
5675,270445943.5310181,-139320621.34628204,270445943.5310181
5700,270445943.5310181,-166713235.62597004,270445943.5310181
5725,270445943.5310181,54089194.826203614,270445943.5310181
5750,270445943.5310181,-139320615.79628202,270445943.5310181
5775,270445943.5310181,-139320619.04628202,270445943.5310181
5800,270445943.5310181,-139320618.69628203,270445943.5310181
5825,270445943.5310181,-187231788.17147404,270445943.5310181
5850,270445943.5310181,41154824.68298101,270445943.5310181
5875,270445943.5310181,41154824.18298101,270445943.5310181
5900,270445943.5310181,-13879907.98660018,270445943.5310181
5925,270445943.5310181,-139320619.29628202,270445943.5310181
5950,270445943.5310181,-187231791.82147405,270445943.5310181
5975,270445943.5310181,270445943.5310181,270445943.5310181
6000,270445943.5310181,270445943.5310181,270445943.5310181
6025,270445943.5310181,90148656.62700598,270445943.5310181
6050,270445943.5310181,270445943.5310181,270445943.5310181
6075,270445943.5310181,-139320615.79628202,270445943.5310181
6100,270445943.5310181,54089193.326203614,270445943.5310181
6125,270445943.5310181,270445943.5310181,270445943.5310181
6150,270445943.5310181,270445943.5310181,270445943.5310181
6175,270445943.5310181,178071.23038700005,270445943.5310181
6200,270445943.5310181,270445943.5310181,270445943.5310181
6225,270445943.5310181,90148656.02700599,270445943.5310181
6250,270445943.5310181,270445943.5310181,270445943.5310181
6275,270445943.5310181,-3891047.4721033606,270445943.5310181
6300,270445943.5310181,16146038.519015998,270445943.5310181
6325,270445943.5310181,-166713237.02597004,270445943.5310181
6350,270445943.5310181,270445943.5310181,270445943.5310181
6375,270445943.5310181,270445943.5310181,270445943.5310181
6400,270445943.5310181,-1569648.4419423996,270445943.5310181
6425,270445943.5310181,-139320618.69628203,270445943.5310181
6450,270445943.5310181,270445943.5310181,270445943.5310181
6475,270445943.5310181,270445943.5310181,270445943.5310181
6500,270445943.5310181,-76334.05366668802,270445943.5310181
6525,270445943.5310181,-166713235.62597004,270445943.5310181
6550,270445943.5310181,270445943.5310181,270445943.5310181
6575,270445943.5310181,4097676.2807730013,270445943.5310181
6600,270445943.5310181,-111121.43081600001,270445943.5310181
6625,270445943.5310181,270445943.5310181,270445943.5310181
6650,270445943.5310181,-17746.226639200002,270445943.5310181
6675,270445943.5310181,-245859927.7463801,270445943.5310181
6700,270445943.5310181,270445943.5310181,270445943.5310181
6725,270445943.5310181,-245859925.59638008,270445943.5310181
6750,270445943.5310181,-139320624.44628203,270445943.5310181
6775,270445943.5310181,-139320624.44628203,270445943.5310181
6800,270445943.5310181,-6250072.2412319975,270445943.5310181
6825,270445943.5310181,-139320619.04628202,270445943.5310181
6850,270445943.5310181,-187231784.82147405,270445943.5310181
6875,270445943.5310181,54089196.426203616,270445943.5310181
6900,270445943.5310181,270445943.5310181,270445943.5310181
6925,270445943.5310181,41154824.68298101,270445943.5310181
6950,270445943.5310181,-139320621.49628204,270445943.5310181
6975,270445943.5310181,-50738817.40572999,270445943.5310181
7000,270445943.5310181,270445943.5310181,270445943.5310181
7025,270445943.5310181,-187231789.82147405,270445943.5310181
7050,270445943.5310181,-245859927.8963801,270445943.5310181
7075,270445943.5310181,-166713235.57597005,270445943.5310181
7100,270445943.5310181,-245859925.44638008,270445943.5310181
7125,270445943.5310181,54089196.97620361,270445943.5310181
7150,270445943.5310181,41154822.68298101,270445943.5310181
7175,270445943.5310181,-245859927.19638008,270445943.5310181
7200,270445943.5310181,-139320621.49628204,270445943.5310181
7225,270445943.5310181,-245859928.84638008,270445943.5310181
7250,270445943.5310181,-166713234.87597004,270445943.5310181
7275,270445943.5310181,90148649.77700599,270445943.5310181
7300,270445943.5310181,270445943.5310181,270445943.5310181
7325,270445943.5310181,-166713236.52597004,270445943.5310181
7350,270445943.5310181,-245859925.69638008,270445943.5310181
7375,270445943.5310181,-139320621.54628202,270445943.5310181
7400,270445943.5310181,-7270.419616000002,270445943.5310181
7425,270445943.5310181,-139320621.54628202,270445943.5310181
7450,270445943.5310181,4097675.7307730014,270445943.5310181
7475,270445943.5310181,4097675.5807730015,270445943.5310181
7500,270445943.5310181,270445943.5310181,270445943.5310181
7525,270445943.5310181,270445943.5310181,270445943.5310181
7550,270445943.5310181,90148649.77700599,270445943.5310181
7575,270445943.5310181,90148653.97700597,270445943.5310181
7600,270445943.5310181,4097675.5807730015,270445943.5310181
7625,270445943.5310181,-245859925.09638008,270445943.5310181
7650,270445943.5310181,270445943.5310181,270445943.5310181
7675,270445943.5310181,270445943.5310181,270445943.5310181
7700,270445943.5310181,270445943.5310181,270445943.5310181
7725,270445943.5310181,-245859925.44638008,270445943.5310181
7750,270445943.5310181,-166713233.12597004,270445943.5310181
7775,270445943.5310181,-166713238.52597004,270445943.5310181
7800,270445943.5310181,270445943.5310181,270445943.5310181
7825,270445943.5310181,270445943.5310181,270445943.5310181
7850,270445943.5310181,-269809.2882944001,270445943.5310181
7875,270445943.5310181,270445943.5310181,270445943.5310181
7900,270445943.5310181,270445943.5310181,270445943.5310181
7925,270445943.5310181,-166713237.02597004,270445943.5310181
7950,270445943.5310181,270445943.5310181,270445943.5310181
7975,270445943.5310181,270445943.5310181,270445943.5310181
8000,270445943.5310181,-139320619.29628202,270445943.5310181
8025,270445943.5310181,270445943.5310181,270445943.5310181
8050,270445943.5310181,270445943.5310181,270445943.5310181
8075,270445943.5310181,270445943.5310181,270445943.5310181
8100,270445943.5310181,41154827.832981005,270445943.5310181
8125,270445943.5310181,-245859927.94638008,270445943.5310181
8150,270445943.5310181,270445943.5310181,270445943.5310181
8175,270445943.5310181,270445943.5310181,270445943.5310181
8200,270445943.5310181,270445943.5310181,270445943.5310181
8225,270445943.5310181,-139320619.04628202,270445943.5310181
8250,270445943.5310181,270445943.5310181,270445943.5310181
8275,270445943.5310181,41154829.482981004,270445943.5310181
8300,270445943.5310181,-139320624.44628203,270445943.5310181
8325,270445943.5310181,270445943.5310181,270445943.5310181
8350,270445943.5310181,270445943.5310181,270445943.5310181
8375,270445943.5310181,41154828.082981005,270445943.5310181
8400,270445943.5310181,-187231784.82147405,270445943.5310181
8425,270445943.5310181,52134168.245136015,270445943.5310181
8450,270445943.5310181,270445943.5310181,270445943.5310181
8475,270445943.5310181,16146035.669015998,270445943.5310181
8500,270445943.5310181,4097674.7807730013,270445943.5310181
8525,270445943.5310181,270445943.5310181,270445943.5310181
8550,270445943.5310181,16146034.769015998,270445943.5310181
8575,270445943.5310181,270445943.5310181,270445943.5310181
8600,270445943.5310181,4097675.5807730015,270445943.5310181
8625,270445943.5310181,4097674.1307730014,270445943.5310181
8650,270445943.5310181,270445943.5310181,270445943.5310181
8675,270445943.5310181,-245859927.8963801,270445943.5310181
8700,270445943.5310181,4097675.5307730013,270445943.5310181
8725,270445943.5310181,41154825.63298101,270445943.5310181
8750,270445943.5310181,270445943.5310181,270445943.5310181
8775,270445943.5310181,270445943.5310181,270445943.5310181
8800,270445943.5310181,270445943.5310181,270445943.5310181
8825,270445943.5310181,270445943.5310181,270445943.5310181
8850,270445943.5310181,270445943.5310181,270445943.5310181
8875,270445943.5310181,-187060.23327420003,270445943.5310181
8900,270445943.5310181,6200.059249999999,270445943.5310181
8925,270445943.5310181,-245859927.8963801,270445943.5310181
8950,270445943.5310181,52134163.995136015,270445943.5310181
8975,270445943.5310181,270445943.5310181,270445943.5310181
9000,270445943.5310181,-187231788.72147405,270445943.5310181
9025,270445943.5310181,270445943.5310181,270445943.5310181
9050,270445943.5310181,270445943.5310181,270445943.5310181
9075,270445943.5310181,-187231786.67147404,270445943.5310181
9100,270445943.5310181,270445943.5310181,270445943.5310181
9125,270445943.5310181,270445943.5310181,270445943.5310181
9150,270445943.5310181,-139320621.54628202,270445943.5310181
9175,270445943.5310181,270445943.5310181,270445943.5310181
9200,270445943.5310181,270445943.5310181,270445943.5310181
9225,270445943.5310181,270445943.5310181,270445943.5310181
9250,270445943.5310181,16146032.769015998,270445943.5310181
9275,270445943.5310181,54089196.426203616,270445943.5310181
9300,270445943.5310181,270445943.5310181,270445943.5310181
9325,270445943.5310181,270445943.5310181,270445943.5310181
9350,270445943.5310181,-187231788.72147405,270445943.5310181
9375,270445943.5310181,-187231788.72147405,270445943.5310181
9400,270445943.5310181,41154829.482981004,270445943.5310181
9425,270445943.5310181,54089198.72620361,270445943.5310181
9450,270445943.5310181,270445943.5310181,270445943.5310181
9475,270445943.5310181,270445943.5310181,270445943.5310181
9500,270445943.5310181,41154822.68298101,270445943.5310181
9525,270445943.5310181,-139320622.94628203,270445943.5310181
9550,270445943.5310181,270445943.5310181,270445943.5310181
9575,270445943.5310181,154312.98503999997,270445943.5310181
9600,270445943.5310181,270445943.5310181,270445943.5310181
9625,270445943.5310181,270445943.5310181,270445943.5310181
9650,270445943.5310181,270445943.5310181,270445943.5310181
9675,270445943.5310181,270445943.5310181,270445943.5310181
9700,270445943.5310181,270445943.5310181,270445943.5310181
9725,270445943.5310181,-245859925.09638008,270445943.5310181
9750,270445943.5310181,-15038.325676159997,270445943.5310181
9775,270445943.5310181,-187231786.67147404,270445943.5310181
9800,270445943.5310181,-3451076.0050499993,270445943.5310181
9825,270445943.5310181,270445943.5310181,270445943.5310181
9850,270445943.5310181,54089196.426203616,270445943.5310181
9875,270445943.5310181,270445943.5310181,270445943.5310181
9900,270445943.5310181,270445943.5310181,270445943.5310181
9925,270445943.5310181,270445943.5310181,270445943.5310181
9950,270445943.5310181,-245859925.09638008,270445943.5310181
9975,270445943.5310181,270445943.5310181,270445943.5310181
10000,270445943.5310181,270445943.5310181,270445943.5310181
10025,270445943.5310181,270445943.5310181,270445943.5310181
10050,270445943.5310181,-3045742.316608001,270445943.5310181
10075,270445943.5310181,270445943.5310181,270445943.5310181
10100,270445943.5310181,270445943.5310181,270445943.5310181
10125,270445943.5310181,270445943.5310181,270445943.5310181
10150,270445943.5310181,270445943.5310181,270445943.5310181
10175,270445943.5310181,270445943.5310181,270445943.5310181
10200,270445943.5310181,270445943.5310181,270445943.5310181
10225,270445943.5310181,-187231786.42147404,270445943.5310181
10250,270445943.5310181,270445943.5310181,270445943.5310181
10275,270445943.5310181,270445943.5310181,270445943.5310181
10300,270445943.5310181,270445943.5310181,270445943.5310181
10325,270445943.5310181,21734.950909760002,270445943.5310181
10350,270445943.5310181,-187231788.87147406,270445943.5310181
10375,270445943.5310181,41154825.78298101,270445943.5310181
10400,270445943.5310181,270445943.5310181,270445943.5310181
10425,270445943.5310181,10114866.752960002,270445943.5310181
10450,270445943.5310181,-187231784.82147405,270445943.5310181
10475,270445943.5310181,270445943.5310181,270445943.5310181
10500,270445943.5310181,270445943.5310181,270445943.5310181
10525,270445943.5310181,270445943.5310181,270445943.5310181
10550,270445943.5310181,270445943.5310181,270445943.5310181
10575,270445943.5310181,270445943.5310181,270445943.5310181
10600,270445943.5310181,270445943.5310181,270445943.5310181
10625,270445943.5310181,270445943.5310181,270445943.5310181
10650,270445943.5310181,270445943.5310181,270445943.5310181
10675,270445943.5310181,270445943.5310181,270445943.5310181
10700,270445943.5310181,54089195.326203614,270445943.5310181
10725,270445943.5310181,270445943.5310181,270445943.5310181
10750,270445943.5310181,270445943.5310181,270445943.5310181
10775,270445943.5310181,52134164.495136015,270445943.5310181
10800,270445943.5310181,270445943.5310181,270445943.5310181
10825,270445943.5310181,-166713237.02597004,270445943.5310181
10850,270445943.5310181,90148654.52700599,270445943.5310181
10875,270445943.5310181,-139320624.44628203,270445943.5310181
10900,270445943.5310181,270445943.5310181,270445943.5310181
10925,270445943.5310181,-166713234.87597004,270445943.5310181
10950,270445943.5310181,-245859927.8963801,270445943.5310181
10975,270445943.5310181,270445943.5310181,270445943.5310181
11000,270445943.5310181,270445943.5310181,270445943.5310181
11025,270445943.5310181,270445943.5310181,270445943.5310181
11050,270445943.5310181,-245859927.8963801,270445943.5310181
11075,270445943.5310181,270445943.5310181,270445943.5310181
11100,270445943.5310181,270445943.5310181,270445943.5310181
11125,270445943.5310181,270445943.5310181,270445943.5310181
11150,270445943.5310181,54089199.076203614,270445943.5310181
11175,270445943.5310181,-4036494.5422539995,270445943.5310181
11200,270445943.5310181,16146035.669015998,270445943.5310181
11225,270445943.5310181,270445943.5310181,270445943.5310181
11250,270445943.5310181,-117000.04828,270445943.5310181
11275,270445943.5310181,270445943.5310181,270445943.5310181
11300,270445943.5310181,-245859925.44638008,270445943.5310181
11325,270445943.5310181,270445943.5310181,270445943.5310181
11350,270445943.5310181,270445943.5310181,270445943.5310181
11375,270445943.5310181,270445943.5310181,270445943.5310181
11400,270445943.5310181,-166713238.67597005,270445943.5310181
11425,270445943.5310181,270445943.5310181,270445943.5310181
11450,270445943.5310181,4097672.6307730014,270445943.5310181
11475,270445943.5310181,270445943.5310181,270445943.5310181
11500,270445943.5310181,270445943.5310181,270445943.5310181
11525,270445943.5310181,41154829.482981004,270445943.5310181
11550,270445943.5310181,270445943.5310181,270445943.5310181
11575,270445943.5310181,270445943.5310181,270445943.5310181
11600,270445943.5310181,270445943.5310181,270445943.5310181
11625,270445943.5310181,270445943.5310181,270445943.5310181
11650,270445943.5310181,90148656.62700598,270445943.5310181
11675,270445943.5310181,-245859927.8963801,270445943.5310181
11700,270445943.5310181,270445943.5310181,270445943.5310181
11725,270445943.5310181,270445943.5310181,270445943.5310181
11750,270445943.5310181,270445943.5310181,270445943.5310181
11775,270445943.5310181,4097674.7807730013,270445943.5310181
11800,270445943.5310181,270445943.5310181,270445943.5310181
11825,270445943.5310181,270445943.5310181,270445943.5310181
11850,270445943.5310181,4097674.1307730014,270445943.5310181
11875,270445943.5310181,270445943.5310181,270445943.5310181
11900,270445943.5310181,270445943.5310181,270445943.5310181
11925,270445943.5310181,-78949.729365,270445943.5310181
11950,270445943.5310181,270445943.5310181,270445943.5310181
11975,270445943.5310181,270445943.5310181,270445943.5310181
12000,270445943.5310181,-245859927.4963801,270445943.5310181
12025,270445943.5310181,270445943.5310181,270445943.5310181
12050,270445943.5310181,270445943.5310181,270445943.5310181
12075,270445943.5310181,4097674.6307730014,270445943.5310181
12100,270445943.5310181,270445943.5310181,270445943.5310181
12125,270445943.5310181,270445943.5310181,270445943.5310181
12150,270445943.5310181,270445943.5310181,270445943.5310181
12175,270445943.5310181,270445943.5310181,270445943.5310181
12200,270445943.5310181,-245859926.09638008,270445943.5310181
12225,270445943.5310181,270445943.5310181,270445943.5310181
12250,270445943.5310181,270445943.5310181,270445943.5310181
12275,270445943.5310181,-245859927.7463801,270445943.5310181
12300,270445943.5310181,270445943.5310181,270445943.5310181
12325,270445943.5310181,270445943.5310181,270445943.5310181
12350,270445943.5310181,270445943.5310181,270445943.5310181
12375,270445943.5310181,4097674.6307730014,270445943.5310181
12400,270445943.5310181,270445943.5310181,270445943.5310181
12425,270445943.5310181,270445943.5310181,270445943.5310181
12450,270445943.5310181,270445943.5310181,270445943.5310181
12475,270445943.5310181,-245859927.19638008,270445943.5310181
12500,270445943.5310181,270445943.5310181,270445943.5310181
12525,270445943.5310181,270445943.5310181,270445943.5310181
12550,270445943.5310181,270445943.5310181,270445943.5310181
12575,270445943.5310181,-166713235.17597005,270445943.5310181
12600,270445943.5310181,270445943.5310181,270445943.5310181
12625,270445943.5310181,270445943.5310181,270445943.5310181
12650,270445943.5310181,270445943.5310181,270445943.5310181
12675,270445943.5310181,270445943.5310181,270445943.5310181
12700,270445943.5310181,270445943.5310181,270445943.5310181
12725,270445943.5310181,270445943.5310181,270445943.5310181
12750,270445943.5310181,270445943.5310181,270445943.5310181
