Generation,Best Score,Worst Score,Median Score
0,11.0,0.0,0.0
25,19.0,0.0,0.0
50,21.0,0.0,0.0
75,21.0,0.0,0.0
100,21.0,0.0,0.0
125,21.0,0.0,0.0
150,21.0,0.0,0.0
175,27.0,0.0,0.0
200,27.0,0.0,0.0
225,27.0,0.0,0.0
250,27.0,0.0,0.0
275,27.0,0.0,0.0
300,27.0,0.0,0.0
325,27.0,0.0,0.0
350,27.0,0.0,0.0
375,27.0,0.0,0.0
400,27.0,0.0,0.0
425,27.0,0.0,0.0
450,27.0,0.0,0.0
475,27.0,0.0,10.0
500,27.0,0.0,0.0
525,27.0,0.0,0.0
550,27.0,0.0,0.0
575,27.0,0.0,0.0
600,27.0,0.0,0.0
625,27.0,0.0,0.0
650,27.0,0.0,0.0
675,35.0,0.0,0.0
700,35.0,0.0,0.0
725,35.0,0.0,0.0
750,35.0,0.0,0.0
775,35.0,0.0,0.0
800,35.0,0.0,0.0
825,35.0,0.0,19.0
850,35.0,0.0,33.0
875,35.0,0.0,0.0
900,35.0,0.0,0.0
925,35.0,0.0,0.0
950,35.0,0.0,0.0
975,35.0,0.0,0.0
1000,35.0,0.0,0.0
1025,35.0,0.0,0.0
1050,35.0,0.0,0.0
1075,35.0,0.0,0.0
1100,35.0,0.0,35.0
1125,35.0,0.0,0.0
1150,35.0,0.0,0.0
1175,35.0,0.0,0.0
1200,35.0,0.0,0.0
1225,35.0,0.0,0.0
1250,35.0,0.0,35.0
1275,35.0,0.0,35.0
1300,35.0,0.0,0.0
1325,35.0,0.0,35.0
1350,35.0,0.0,0.0
1375,35.0,0.0,35.0
1400,35.0,0.0,0.0
1425,35.0,0.0,35.0
1450,35.0,0.0,35.0
1475,35.0,0.0,35.0
1500,35.0,0.0,0.0
1525,35.0,0.0,0.0
1550,35.0,0.0,0.0
1575,35.0,0.0,0.0
1600,35.0,0.0,34.0
1625,35.0,0.0,0.0
1650,35.0,0.0,0.0
1675,35.0,0.0,0.0
1700,35.0,0.0,0.0
1725,35.0,0.0,0.0
1750,35.0,0.0,34.0
1775,35.0,0.0,0.0
1800,35.0,0.0,35.0
1825,35.0,0.0,0.0
1850,35.0,0.0,0.0
1875,35.0,0.0,25.0
1900,35.0,0.0,19.0
1925,35.0,0.0,14.0
1950,35.0,0.0,15.0
1975,35.0,0.0,35.0
2000,35.0,0.0,35.0
2025,35.0,0.0,35.0
2050,35.0,0.0,12.0
2075,35.0,0.0,35.0
2100,35.0,0.0,0.0
2125,35.0,0.0,35.0
2150,35.0,0.0,35.0
2175,35.0,0.0,18.0
2200,35.0,0.0,35.0
2225,35.0,0.0,35.0
2250,35.0,0.0,0.0
2275,35.0,0.0,34.0
2300,35.0,0.0,34.0
2325,35.0,0.0,0.0
2350,35.0,0.0,35.0
2375,35.0,0.0,35.0
2400,35.0,0.0,33.0
2425,35.0,0.0,33.0
2450,35.0,0.0,34.0
2475,35.0,0.0,0.0
2500,35.0,0.0,0.0
2525,35.0,0.0,35.0
2550,35.0,0.0,35.0
2575,35.0,0.0,0.0
2600,35.0,0.0,35.0
2625,35.0,0.0,35.0
2650,35.0,0.0,0.0
2675,35.0,0.0,35.0
2700,35.0,0.0,34.0
2725,35.0,0.0,0.0
2750,35.0,0.0,35.0
2775,35.0,0.0,35.0
2800,35.0,0.0,26.0
2825,35.0,0.0,35.0
2850,35.0,0.0,35.0
2875,35.0,0.0,35.0
2900,35.0,0.0,34.0
2925,35.0,0.0,35.0
2950,35.0,0.0,0.0
2975,35.0,0.0,35.0
3000,35.0,0.0,35.0
3025,35.0,0.0,15.0
3050,35.0,0.0,35.0
3075,35.0,0.0,35.0
3100,35.0,0.0,35.0
3125,35.0,0.0,35.0
3150,35.0,0.0,35.0
3175,35.0,0.0,35.0
3200,35.0,0.0,35.0
3225,35.0,0.0,35.0
3250,35.0,0.0,0.0
3275,35.0,0.0,35.0
3300,35.0,0.0,35.0
3325,35.0,0.0,35.0
3350,35.0,0.0,35.0
3375,35.0,0.0,35.0
3400,35.0,0.0,26.0
3425,35.0,0.0,35.0
3450,35.0,0.0,35.0
3475,35.0,0.0,35.0
3500,35.0,0.0,35.0
3525,35.0,0.0,35.0
3550,35.0,0.0,35.0
3575,35.0,0.0,0.0
3600,35.0,0.0,35.0
3625,35.0,0.0,35.0
3650,35.0,0.0,35.0
3675,35.0,0.0,35.0
3700,35.0,0.0,35.0
3725,35.0,0.0,35.0
3750,35.0,0.0,35.0
3775,35.0,0.0,35.0
3800,35.0,0.0,35.0
3825,35.0,0.0,35.0
3850,35.0,0.0,35.0
3875,35.0,0.0,35.0
3900,35.0,0.0,35.0
3925,35.0,0.0,35.0
3950,35.0,0.0,35.0
3975,35.0,0.0,35.0
4000,35.0,0.0,35.0
4025,35.0,0.0,35.0
4050,35.0,0.0,35.0
4075,35.0,0.0,35.0
4100,35.0,0.0,35.0
4125,35.0,0.0,35.0
4150,35.0,0.0,35.0
4175,35.0,0.0,35.0
4200,35.0,0.0,35.0
4225,35.0,0.0,35.0
4250,35.0,0.0,35.0
4275,35.0,0.0,35.0
