Generation,Best Score,Worst Score,Median Score
2800,265528749.0240905,-138891938.63029346,265528749.0240905
2825,265528749.0240905,-12796551.989715202,265528749.0240905
2850,265528749.0240905,-124718029.94843642,265528749.0240905
2875,265528749.0240905,-124718023.09843643,265528749.0240905
2900,265528749.0240905,-54089168.176203616,265528749.0240905
2925,265528749.0240905,-3963101.9660312003,265528749.0240905
2950,265528749.0240905,-129878171.10797906,265528749.0240905
2975,265528749.0240905,-129878171.30797906,265528749.0240905
3000,265528749.0240905,-136787514.9063496,265528749.0240905
3025,265528749.0240905,-64370585.75887041,265528749.0240905
3050,265528749.0240905,-126636769.04379699,265528749.0240905
3075,265528749.0240905,-136787517.8063496,265528749.0240905
3100,265528749.0240905,-12796550.5397152,265528749.0240905
3125,265528749.0240905,-126636766.19379699,265528749.0240905
3150,265528749.0240905,-10469912.4779488,265528749.0240905
3175,265528749.0240905,201158145.06522003,265528749.0240905
3200,265528749.0240905,-126636766.84379698,265528749.0240905
3225,265528749.0240905,-126636762.24379699,265528749.0240905
3250,265528749.0240905,-129878170.85797906,265528749.0240905
3275,265528749.0240905,-20528678.82065,265528749.0240905
3300,265528749.0240905,-136787515.8063496,265528749.0240905
3325,265528749.0240905,-136787514.9063496,265528749.0240905
3350,265528749.0240905,-54089175.076203614,265528749.0240905
3375,265528749.0240905,-129878171.30797906,265528749.0240905
3400,265528749.0240905,-12796551.489715202,265528749.0240905
3425,265528749.0240905,265528749.0240905,265528749.0240905
3450,265528749.0240905,-54089172.37620361,265528749.0240905
3475,265528749.0240905,-136787514.9063496,265528749.0240905
3500,265528749.0240905,-126636766.19379699,265528749.0240905
3525,265528749.0240905,-12796552.189715201,265528749.0240905
3550,265528749.0240905,-136787514.9063496,265528749.0240905
3575,265528749.0240905,-12796552.189715201,265528749.0240905
3600,265528749.0240905,-136787510.60634962,265528749.0240905
3625,265528749.0240905,-1655561.077056,265528749.0240905
3650,265528749.0240905,-1098862.8930240003,265528749.0240905
3675,265528749.0240905,-126636766.19379699,265528749.0240905
3700,265528749.0240905,-136787515.35634962,265528749.0240905
3725,265528749.0240905,-129878171.10797906,265528749.0240905
3750,265528749.0240905,265528749.0240905,265528749.0240905
3775,265528749.0240905,-6118958.847359999,265528749.0240905
3800,265528749.0240905,-54089172.176203616,265528749.0240905
3825,265528749.0240905,-54089175.076203614,265528749.0240905
3850,265528749.0240905,-129878171.30797906,265528749.0240905
3875,265528749.0240905,-126636765.39379698,265528749.0240905
3900,265528749.0240905,-1698265.5125265003,265528749.0240905
3925,265528749.0240905,-12796552.689715201,265528749.0240905
3950,265528749.0240905,-136787514.10634962,265528749.0240905
3975,265528749.0240905,-298806.7103486,265528749.0240905
4000,265528749.0240905,-129878171.10797906,265528749.0240905
4025,265528749.0240905,-126636766.19379699,265528749.0240905
4050,265528749.0240905,-136787514.9563496,265528749.0240905
4075,265528749.0240905,-54089172.87620361,265528749.0240905
4100,265528749.0240905,-136787515.35634962,265528749.0240905
4125,265528749.0240905,-54089172.22620361,265528749.0240905
4150,265528749.0240905,-136787514.9063496,265528749.0240905
4175,265528749.0240905,-12796554.189715201,265528749.0240905
4200,265528749.0240905,-3963100.5160312005,265528749.0240905
4225,265528749.0240905,-129878170.40797906,265528749.0240905
4250,265528749.0240905,-1044562.0450438398,265528749.0240905
4275,265528749.0240905,265528749.0240905,265528749.0240905
4300,265528749.0240905,-5015.690806399999,265528749.0240905
4325,265528749.0240905,-119487914.04334071,265528749.0240905
4350,265528749.0240905,-136787510.60634962,265528749.0240905
4375,265528749.0240905,-298101.4267106,265528749.0240905
4400,265528749.0240905,-126636766.69379699,265528749.0240905
4425,265528749.0240905,-12796554.189715201,265528749.0240905
4450,265528749.0240905,39107.502343039996,265528749.0240905
4475,265528749.0240905,-136787517.8063496,265528749.0240905
4500,265528749.0240905,-126636764.54379699,265528749.0240905
4525,265528749.0240905,-119487916.34334071,265528749.0240905
4550,265528749.0240905,265528749.0240905,265528749.0240905
4575,265528749.0240905,-22338.212924800002,265528749.0240905
4600,265528749.0240905,-12796551.839715201,265528749.0240905
4625,265528749.0240905,-3963101.1160312006,265528749.0240905
4650,265528749.0240905,-119487916.34334071,265528749.0240905
4675,265528749.0240905,31406635.4684408,265528749.0240905
4700,265528749.0240905,-136787513.3063496,265528749.0240905
4725,265528749.0240905,-136787514.4063496,265528749.0240905
4750,265528749.0240905,201158141.41522002,265528749.0240905
4775,265528749.0240905,265528749.0240904,265528749.0240905
4800,265528749.0240905,31406635.568440802,265528749.0240905
4825,265528749.0240905,-126636766.69379699,265528749.0240905
4850,265528749.0240905,-41730.119704,265528749.0240905
4875,265528749.0240905,-119487915.1433407,265528749.0240905
4900,265528749.0240905,-78675166.66084163,265528749.0240905
4925,265528749.0240905,43292741.78599302,265528749.0240905
4950,265528749.0240905,-1774830.5897400002,265528749.0240905
4975,265528749.0240905,265528749.0240905,265528749.0240905
5000,265528749.0240905,-136787510.60634962,265528749.0240905
5025,265528749.0240905,-78675168.86084163,265528749.0240905
5050,265528749.0240905,-119487916.34334071,265528749.0240905
5075,265528749.0240905,265528749.0240905,265528749.0240905
5100,265528749.0240905,31406635.4684408,265528749.0240905
5125,265528749.0240905,-136787514.10634962,265528749.0240905
5150,265528749.0240905,-126636765.99379699,265528749.0240905
5175,265528749.0240905,201158141.41522002,265528749.0240905
5200,265528749.0240905,-78675164.36084163,265528749.0240905
5225,265528749.0240905,-3963100.7660312005,265528749.0240905
5250,265528749.0240905,-204252855.29160798,265528749.0240905
5275,265528749.0240905,-6638202.17185226,265528749.0240905
5300,265528749.0240905,265528749.0240905,265528749.0240905
5325,265528749.0240905,-78675165.16084163,265528749.0240905
5350,265528749.0240905,-78675165.81084163,265528749.0240905
5375,265528749.0240905,265528749.0240905,265528749.0240905
5400,265528749.0240905,265528749.0240905,265528749.0240905
5425,265528749.0240905,-12796552.189715201,265528749.0240905
5450,265528749.0240905,-12796551.1397152,265528749.0240905
5475,265528749.0240905,-42827198.829692006,265528749.0240905
5500,265528749.0240905,-3963101.1160312006,265528749.0240905
5525,265528749.0240905,-136787514.7563496,265528749.0240905
5550,265528749.0240905,-12796550.489715202,265528749.0240905
5575,265528749.0240905,-126636765.34379698,265528749.0240905
5600,265528749.0240905,-461911.41914559994,265528749.0240905
5625,265528749.0240905,265528749.0240905,265528749.0240905
5650,265528749.0240905,-3963101.9660312003,265528749.0240905
5675,265528749.0240905,265528749.0240905,265528749.0240905
5700,265528749.0240905,-230353.35465599998,265528749.0240905
5725,265528749.0240905,31406637.568440802,265528749.0240905
5750,265528749.0240905,-136787515.8063496,265528749.0240905
5775,265528749.0240905,-12796550.489715202,265528749.0240905
5800,265528749.0240905,265528749.0240905,265528749.0240905
5825,265528749.0240905,-1022970.9095749998,265528749.0240905
5850,265528749.0240905,-78675166.86084163,265528749.0240905
5875,265528749.0240905,43292741.63599302,265528749.0240905
5900,265528749.0240905,-119487916.54334071,265528749.0240905
5925,265528749.0240905,-119487915.1433407,265528749.0240905
5950,265528749.0240905,265528749.0240905,265528749.0240905
5975,265528749.0240905,-136787515.4563496,265528749.0240905
6000,265528749.0240905,-119487914.84334071,265528749.0240905
6025,265528749.0240905,265528749.0240905,265528749.0240905
6050,265528749.0240905,-204252855.29160798,265528749.0240905
6075,265528749.0240905,-12796549.689715201,265528749.0240905
6100,265528749.0240905,-24233.345059999996,265528749.0240905
6125,265528749.0240905,-12796554.189715201,265528749.0240905
6150,265528749.0240905,265528749.0240905,265528749.0240905
6175,265528749.0240905,265528749.0240905,265528749.0240905
6200,265528749.0240905,-7316511.3180576,265528749.0240905
6225,265528749.0240905,265528749.0240905,265528749.0240905
6250,265528749.0240905,-78675166.51084164,265528749.0240905
6275,265528749.0240905,43292742.28599302,265528749.0240905
6300,265528749.0240905,31406638.618440803,265528749.0240905
6325,265528749.0240905,-119487915.1433407,265528749.0240905
6350,265528749.0240905,32736432.371463206,265528749.0240905
6375,265528749.0240905,-12796550.7897152,265528749.0240905
6400,265528749.0240905,265528749.0240905,265528749.0240905
6425,265528749.0240905,-136787510.60634962,265528749.0240905
6450,265528749.0240905,-136787514.4063496,265528749.0240905
6475,265528749.0240905,-156595.219497,265528749.0240905
6500,265528749.0240905,-126636766.69379699,265528749.0240905
6525,265528749.0240905,265528749.0240905,265528749.0240905
6550,265528749.0240905,265528749.0240905,265528749.0240905
6575,265528749.0240905,265528749.0240905,265528749.0240905
6600,265528749.0240905,-136787514.10634962,265528749.0240905
6625,265528749.0240905,265528749.0240905,265528749.0240905
6650,265528749.0240905,-78675164.36084163,265528749.0240905
6675,265528749.0240905,265528749.0240905,265528749.0240905
6700,265528749.0240905,-119487915.69334072,265528749.0240905
6725,265528749.0240905,-126636766.84379698,265528749.0240905
6750,265528749.0240905,-2970057.02104,265528749.0240905
6775,265528749.0240905,-11262142.755377203,265528749.0240905
6800,265528749.0240905,-119487915.69334072,265528749.0240905
6825,265528749.0240905,-136787514.10634962,265528749.0240905
6850,265528749.0240905,-3963097.0660312003,265528749.0240905
6875,265528749.0240905,-78675161.96084163,265528749.0240905
6900,265528749.0240905,265528749.0240905,265528749.0240905
6925,265528749.0240905,-12796554.189715201,265528749.0240905
6950,265528749.0240905,265528749.0240905,265528749.0240905
6975,265528749.0240905,-673943.1170880256,265528749.0240905
7000,265528749.0240905,-181042304.61869803,265528749.0240905
7025,265528749.0240905,-42484584.75985448,265528749.0240905
7050,265528749.0240905,-3963102.2160312003,265528749.0240905
7075,265528749.0240905,-3963097.0660312003,265528749.0240905
7100,265528749.0240905,-144309074.35331008,265528749.0240905
7125,265528749.0240905,-144309079.00331008,265528749.0240905
7150,265528749.0240905,265528749.0240905,265528749.0240905
7175,265528749.0240905,-181042305.36869803,265528749.0240905
7200,265528749.0240905,265528749.0240905,265528749.0240905
7225,265528749.0240905,108770821.1875792,265528749.0240905
7250,265528749.0240905,-3963102.2160312003,265528749.0240905
7275,265528749.0240905,-42827201.77969201,265528749.0240905
7300,265528749.0240905,265528749.0240905,265528749.0240905
7325,265528749.0240905,-3963102.5160312005,265528749.0240905
7350,265528749.0240905,32736431.721463207,265528749.0240905
7375,265528749.0240905,-42827202.37969201,265528749.0240905
7400,265528749.0240905,-42484582.35985448,265528749.0240905
7425,265528749.0240905,32736431.721463207,265528749.0240905
7450,265528749.0240905,265528749.0240905,265528749.0240905
7475,265528749.0240905,265528749.0240905,265528749.0240905
7500,265528749.0240905,32736431.321463205,265528749.0240905
7525,265528749.0240905,19668809.977710407,265528749.0240905
7550,265528749.0240905,-3963103.2160312003,265528749.0240905
7575,265528749.0240905,-42484582.95985448,265528749.0240905
7600,265528749.0240905,265528749.0240905,265528749.0240905
7625,265528749.0240905,-459354.88757951994,265528749.0240905
7650,265528749.0240905,-181042304.61869803,265528749.0240905
7675,265528749.0240905,2019.7026738999998,265528749.0240905
7700,265528749.0240905,265528749.0240905,265528749.0240905
7725,265528749.0240905,32736432.371463206,265528749.0240905
7750,265528749.0240905,-126636768.09379698,265528749.0240905
7775,265528749.0240905,265528749.0240905,265528749.0240905
7800,265528749.0240905,-42484584.00985448,265528749.0240905
7825,265528749.0240905,-3719.91248,265528749.0240905
7850,265528749.0240905,-126636765.39379698,265528749.0240905
7875,265528749.0240905,265528749.0240905,265528749.0240905
7900,265528749.0240905,265528749.0240905,265528749.0240905
7925,265528749.0240905,265528749.0240905,265528749.0240905
7950,265528749.0240905,-42484582.30985448,265528749.0240905
7975,265528749.0240905,-144309079.65331006,265528749.0240905
8000,265528749.0240905,-42484584.00985448,265528749.0240905
8025,265528749.0240905,265528749.0240905,265528749.0240905
8050,265528749.0240905,-42827200.02969201,265528749.0240905
8075,265528749.0240905,265528749.0240905,265528749.0240905
8100,265528749.0240905,32736434.071463205,265528749.0240905
8125,265528749.0240905,44254803.11234841,265528749.0240905
8150,265528749.0240905,108770821.1875792,265528749.0240905
8175,265528749.0240905,44254802.06234841,265528749.0240905
8200,265528749.0240905,19668807.62771041,265528749.0240905
8225,265528749.0240905,-144309079.65331006,265528749.0240905
8250,265528749.0240905,32736432.021463204,265528749.0240905
8275,265528749.0240905,-144309080.70331007,265528749.0240905
8300,265528749.0240905,108770818.83757919,265528749.0240905
8325,265528749.0240905,265528749.0240905,265528749.0240905
8350,265528749.0240905,265528749.0240905,265528749.0240905
8375,265528749.0240905,-181042303.56869802,265528749.0240905
8400,265528749.0240905,32736434.771463204,265528749.0240905
8425,265528749.0240905,265528749.0240905,265528749.0240905
8450,265528749.0240905,265528749.0240905,265528749.0240905
8475,265528749.0240905,108770818.7375792,265528749.0240905
8500,265528749.0240905,-126636764.64379698,265528749.0240905
8525,265528749.0240905,265528749.0240905,265528749.0240905
8550,265528749.0240905,265528749.0240905,265528749.0240905
8575,265528749.0240905,-181042304.66869804,265528749.0240905
8600,265528749.0240905,265528749.0240905,265528749.0240905
8625,265528749.0240905,32736430.221463207,265528749.0240905
8650,265528749.0240905,265528749.0240905,265528749.0240905
8675,265528749.0240905,-181042304.66869804,265528749.0240905
8700,265528749.0240905,265528749.0240905,265528749.0240905
8725,265528749.0240905,-122856563.5969672,265528749.0240905
8750,265528749.0240905,265528749.0240905,265528749.0240905
8775,265528749.0240905,-181042302.96869802,265528749.0240905
8800,265528749.0240905,-4085044.5288321604,265528749.0240905
8825,265528749.0240905,265528749.0240905,265528749.0240905
8850,265528749.0240905,-181042299.41869804,265528749.0240905
8875,265528749.0240905,-1494747.1500954037,265528749.0240905
8900,265528749.0240905,265528749.0240905,265528749.0240905
8925,265528749.0240905,265528749.0240905,265528749.0240905
8950,265528749.0240905,-4085044.22883216,265528749.0240905
8975,265528749.0240905,-122856564.9969672,265528749.0240905
9000,265528749.0240905,265528749.0240905,265528749.0240905
9025,265528749.0240905,265528749.0240905,265528749.0240905
9050,265528749.0240905,265528749.0240905,265528749.0240905
9075,265528749.0240905,12518.399158400001,265528749.0240905
9100,265528749.0240905,265528749.0240905,265528749.0240905
9125,265528749.0240905,265528749.0240905,265528749.0240905
9150,265528749.0240905,265528749.0240905,265528749.0240905
9175,265528749.0240905,-42484582.35985448,265528749.0240905
9200,265528749.0240905,265528749.0240905,265528749.0240905
9225,265528749.0240905,265528749.0240905,265528749.0240905
9250,265528749.0240905,265528749.0240905,265528749.0240905
9275,265528749.0240905,-42827202.77969201,265528749.0240905
9300,265528749.0240905,265528749.0240905,265528749.0240905
9325,265528749.0240905,265528749.0240905,265528749.0240905
9350,265528749.0240905,-144309079.65331006,265528749.0240905
9375,265528749.0240905,992028.8506504003,265528749.0240905
9400,265528749.0240905,-88956.25880000001,265528749.0240905
9425,265528749.0240905,265528749.0240905,265528749.0240905
9450,265528749.0240905,265528749.0240905,265528749.0240905
9475,265528749.0240905,265528749.0240905,265528749.0240905
9500,265528749.0240905,265528749.0240905,265528749.0240905
9525,265528749.0240905,265528749.0240905,265528749.0240905
9550,265528749.0240905,-144309081.05331007,265528749.0240905
9575,265528749.0240905,265528749.0240905,265528749.0240905
9600,265528749.0240905,265528749.0240905,265528749.0240905
9625,265528749.0240905,265528749.0240905,265528749.0240905
9650,265528749.0240905,-89059.93120880002,265528749.0240905
9675,265528749.0240905,265528749.0240905,265528749.0240905
9700,265528749.0240905,265528749.0240905,265528749.0240905
9725,265528749.0240905,265528749.0240905,265528749.0240905
9750,265528749.0240905,265528749.0240905,265528749.0240905
9775,265528749.0240905,265528749.0240905,265528749.0240905
9800,265528749.0240905,265528749.0240905,265528749.0240905
9825,265528749.0240905,265528749.0240905,265528749.0240905
9850,265528749.0240905,265528749.0240905,265528749.0240905
9875,265528749.0240905,265528749.0240905,265528749.0240905
9900,265528749.0240905,265528749.0240905,265528749.0240905
9925,265528749.0240905,265528749.0240905,265528749.0240905
9950,265528749.0240905,44254801.31234841,265528749.0240905
9975,265528749.0240905,265528749.0240905,265528749.0240905
10000,265528749.0240905,32736432.371463206,265528749.0240905
10025,265528749.0240905,265528749.0240905,265528749.0240905
10050,265528749.0240905,265528749.0240905,265528749.0240905
10075,265528749.0240905,265528749.0240905,265528749.0240905
10100,265528749.0240905,-42484582.35985448,265528749.0240905
10125,265528749.0240905,265528749.0240905,265528749.0240905
10150,265528749.0240905,265528749.0240905,265528749.0240905
10175,265528749.0240905,265528749.0240905,265528749.0240905
10200,265528749.0240905,265528749.0240905,265528749.0240905
10225,265528749.0240905,265528749.0240905,265528749.0240905
10250,265528749.0240905,-181042305.26869804,265528749.0240905
10275,265528749.0240905,265528749.0240905,265528749.0240905
10300,265528749.0240905,265528749.0240905,265528749.0240905
10325,265528749.0240905,265528749.0240905,265528749.0240905
10350,265528749.0240905,265528749.0240905,265528749.0240905
10375,265528749.0240905,265528749.0240905,265528749.0240905
10400,265528749.0240905,-204252855.69160798,265528749.0240905
10425,265528749.0240905,35190569.2592168,265528749.0240905
10450,265528749.0240905,265528749.0240905,265528749.0240905
10475,265528749.0240905,265528749.0240905,265528749.0240905
10500,265528749.0240905,43292740.63599302,265528749.0240905
10525,265528749.0240905,265528749.0240905,265528749.0240905
10550,265528749.0240905,-122856564.1969672,265528749.0240905
10575,265528749.0240905,-122856565.3969672,265528749.0240905
10600,265528749.0240905,35190564.7092168,265528749.0240905
10625,265528749.0240905,-42484583.90985448,265528749.0240905
10650,265528749.0240905,265528749.0240905,265528749.0240905
10675,265528749.0240905,265528749.0240905,265528749.0240905
10700,265528749.0240905,265528749.0240905,265528749.0240905
10725,265528749.0240905,265528749.0240905,265528749.0240905
10750,265528749.0240905,265528749.0240905,265528749.0240905
10775,265528749.0240905,265528749.0240905,265528749.0240905
10800,265528749.0240905,265528749.0240905,265528749.0240905
10825,265528749.0240905,265528749.0240905,265528749.0240905
10850,265528749.0240905,-42484582.95985448,265528749.0240905
10875,265528749.0240905,265528749.0240905,265528749.0240905
10900,265528749.0240905,265528749.0240905,265528749.0240905
10925,265528749.0240905,265528749.0240905,265528749.0240905
10950,265528749.0240905,-204252855.79160798,265528749.0240905
10975,265528749.0240905,-1090383.9304640002,265528749.0240905
11000,265528749.0240905,265528749.0240905,265528749.0240905
11025,265528749.0240905,265528749.0240905,265528749.0240905
11050,265528749.0240905,265528749.0240905,265528749.0240905
11075,265528749.0240905,265528749.0240905,265528749.0240905
11100,265528749.0240905,97075036.3706352,265528749.0240905
11125,265528749.0240905,265528749.0240905,265528749.0240905
11150,265528749.0240905,265528749.0240905,265528749.0240905
11175,265528749.0240905,265528749.0240905,265528749.0240905
11200,265528749.0240905,265528749.0240905,265528749.0240905
11225,265528749.0240905,265528749.0240905,265528749.0240905
11250,265528749.0240905,265528749.0240905,265528749.0240905
11275,265528749.0240905,-122856559.7469672,265528749.0240905
11300,265528749.0240905,265528749.0240905,265528749.0240905
11325,265528749.0240905,4023175.5193044012,265528749.0240905
11350,265528749.0240905,265528749.0240905,265528749.0240905
11375,265528749.0240905,265528749.0240905,265528749.0240905
11400,265528749.0240905,265528749.0240905,265528749.0240905
11425,265528749.0240905,265528749.0240905,265528749.0240905
11450,265528749.0240905,265528749.0240905,265528749.0240905
11475,265528749.0240905,-204252858.19160798,265528749.0240905
11500,265528749.0240905,19668808.37771041,265528749.0240905
11525,265528749.0240905,265528749.0240905,265528749.0240905
11550,265528749.0240905,6433.028139200001,265528749.0240905
11575,265528749.0240905,265528749.0240905,265528749.0240905
11600,265528749.0240905,265528749.0240905,265528749.0240905
11625,265528749.0240905,19668807.477710407,265528749.0240905
11650,265528749.0240905,265528749.0240905,265528749.0240905
11675,265528749.0240905,35190568.2092168,265528749.0240905
11700,265528749.0240905,265528749.0240905,265528749.0240905
11725,265528749.0240905,265528749.0240905,265528749.0240905
11750,265528749.0240905,265528749.0240905,265528749.0240905
11775,265528749.0240905,265528749.0240905,265528749.0240905
11800,265528749.0240905,265528749.0240905,265528749.0240905
11825,265528749.0240905,265528749.0240905,265528749.0240905
11850,265528749.0240905,265528749.0240905,265528749.0240905
11875,265528749.0240905,265528749.0240905,265528749.0240905
11900,265528749.0240905,265528749.0240905,265528749.0240905
11925,265528749.0240905,43292740.78599302,265528749.0240905
11950,265528749.0240905,-42484584.80985448,265528749.0240905
11975,265528749.0240905,-1702597.7041599995,265528749.0240905
12000,265528749.0240905,265528749.0240905,265528749.0240905
12025,265528749.0240905,265528749.0240905,265528749.0240905
12050,265528749.0240905,-181042303.56869802,265528749.0240905
12075,265528749.0240905,43292741.88599302,265528749.0240905
12100,265528749.0240905,265528749.0240905,265528749.0240905
12125,265528749.0240905,-122856565.3969672,265528749.0240905
12150,265528749.0240905,97075033.1206352,265528749.0240905
12175,265528749.0240905,265528749.0240905,265528749.0240905
12200,265528749.0240905,265528749.0240905,265528749.0240905
12225,265528749.0240905,265528749.0240905,265528749.0240905
12250,265528749.0240905,265528749.0240905,265528749.0240905
12275,265528749.0240905,265528749.0240905,265528749.0240905
12300,265528749.0240905,32736432.821463205,265528749.0240905
12325,265528749.0240905,-181042305.26869804,265528749.0240905
12350,265528749.0240905,-181042304.51869804,265528749.0240905
12375,265528749.0240905,265528749.0240905,265528749.0240905
12400,265528749.0240905,265528749.0240905,265528749.0240905
12425,265528749.0240905,4023175.0693044015,265528749.0240905
12450,265528749.0240905,265528749.0240905,265528749.0240905
12475,265528749.0240905,43292742.48599301,265528749.0240905
12500,265528749.0240905,-181042302.21869802,265528749.0240905
12525,265528749.0240905,32736432.371463206,265528749.0240905
12550,265528749.0240905,265528749.0240905,265528749.0240905
12575,265528749.0240905,265528749.0240905,265528749.0240905
12600,265528749.0240905,265528749.0240905,265528749.0240905
12625,265528749.0240905,265528749.0240905,265528749.0240905
12650,265528749.0240905,265528749.0240905,265528749.0240905
