Generation,Best Score,Worst Score,Median Score
231,100.0,0.0,64.0
232,100.0,0.0,51.0
233,100.0,0.0,52.0
234,100.0,0.0,50.0
235,100.0,0.0,59.0
236,100.0,0.0,64.0
237,100.0,0.0,60.0
238,100.0,0.0,60.0
239,100.0,0.0,61.0
240,100.0,0.0,59.0
241,100.0,0.0,50.0
242,100.0,0.0,52.0
243,100.0,0.0,60.0
244,100.0,0.0,60.0
245,100.0,0.0,58.0
246,100.0,0.0,61.0
247,100.0,0.0,67.0
248,100.0,0.0,59.0
249,100.0,0.0,57.0
250,100.0,0.0,59.0
251,100.0,0.0,66.0
252,100.0,0.0,54.0
253,100.0,0.0,60.0
254,100.0,0.0,58.0
255,100.0,0.0,54.0
256,100.0,0.0,59.0
257,100.0,0.0,55.0
258,100.0,0.0,65.0
259,100.0,0.0,64.0
260,100.0,0.0,65.0
261,100.0,0.0,61.0
262,100.0,0.0,60.0
263,100.0,0.0,59.0
264,100.0,0.0,63.0
265,100.0,0.0,54.0
266,100.0,0.0,62.0
267,100.0,0.0,63.0
268,100.0,0.0,52.0
269,100.0,0.0,57.0
270,100.0,0.0,63.0
271,100.0,0.0,57.0
272,100.0,0.0,55.0
273,100.0,0.0,62.0
274,100.0,0.0,62.0
275,100.0,0.0,62.0
276,100.0,0.0,59.0
277,100.0,0.0,68.0
278,100.0,0.0,60.0
279,100.0,0.0,65.0
280,100.0,0.0,67.0
281,100.0,0.0,68.0
282,100.0,0.0,59.0
283,100.0,0.0,61.0
284,100.0,0.0,61.0
285,100.0,0.0,50.0
286,100.0,0.0,59.0
287,100.0,0.0,63.0
288,100.0,0.0,60.0
289,100.0,0.0,66.0
290,100.0,0.0,58.0
291,100.0,0.0,65.0
292,100.0,0.0,59.0
293,100.0,0.0,61.0
294,100.0,0.0,66.0
295,100.0,0.0,69.0
296,100.0,0.0,59.0
297,100.0,0.0,60.0
298,100.0,0.0,68.0
299,100.0,0.0,67.0
300,100.0,0.0,68.0
301,100.0,0.0,67.0
302,100.0,0.0,62.0
303,100.0,0.0,67.0
304,100.0,0.0,67.0
305,100.0,0.0,60.0
306,100.0,0.0,58.0
307,100.0,0.0,64.0
308,100.0,0.0,62.0
309,100.0,0.0,64.0
310,100.0,0.0,74.0
311,100.0,0.0,60.0
312,100.0,0.0,65.0
313,100.0,0.0,62.0
314,100.0,0.0,70.0
315,100.0,0.0,56.0
316,100.0,0.0,64.0
317,100.0,0.0,73.0
318,100.0,0.0,64.0
319,100.0,0.0,58.0
320,100.0,0.0,65.0
321,100.0,0.0,67.0
322,100.0,0.0,61.0
323,100.0,0.0,65.0
324,100.0,0.0,59.0
325,100.0,0.0,64.0
326,100.0,0.0,67.0
327,100.0,0.0,63.0
328,100.0,0.0,66.0
329,100.0,0.0,64.0
330,100.0,0.0,61.0
331,100.0,0.0,64.0
332,100.0,0.0,64.0
333,100.0,0.0,70.0
334,100.0,0.0,61.0
335,100.0,0.0,74.0
336,100.0,0.0,68.0
337,100.0,0.0,72.0
338,100.0,0.0,66.0
339,100.0,0.0,63.0
340,100.0,0.0,68.0
341,100.0,0.0,62.0
342,100.0,0.0,67.0
343,100.0,0.0,74.0
344,100.0,0.0,70.0
345,100.0,0.0,62.0
346,100.0,0.0,67.0
347,100.0,0.0,64.0
348,100.0,0.0,69.0
349,100.0,0.0,69.0
350,100.0,0.0,64.0
351,100.0,0.0,55.0
352,100.0,0.0,67.0
353,100.0,0.0,68.0
354,100.0,0.0,69.0
355,100.0,0.0,70.0
356,100.0,0.0,62.0
357,100.0,0.0,60.0
358,100.0,0.0,70.0
359,100.0,0.0,72.0
360,100.0,0.0,64.0
361,100.0,0.0,69.0
362,100.0,0.0,70.0
363,100.0,0.0,73.0
364,100.0,0.0,71.0
365,100.0,0.0,66.0
366,100.0,0.0,67.0
367,100.0,0.0,68.0
368,100.0,0.0,68.0
369,100.0,0.0,75.0
370,100.0,0.0,64.0
371,100.0,0.0,68.0
372,100.0,0.0,71.0
373,100.0,0.0,65.0
374,100.0,0.0,67.0
375,100.0,0.0,62.0
376,100.0,0.0,71.0
377,100.0,0.0,66.0
378,100.0,0.0,71.0
379,100.0,0.0,73.0
380,100.0,0.0,69.0
381,100.0,0.0,70.0
382,100.0,0.0,70.0
383,100.0,0.0,72.0
384,100.0,0.0,78.0
385,100.0,0.0,71.0
386,100.0,0.0,70.0
387,100.0,0.0,75.0
388,100.0,0.0,69.0
389,100.0,0.0,66.0
390,100.0,0.0,71.0
391,100.0,0.0,72.0
392,100.0,0.0,74.0
393,100.0,0.0,68.0
394,100.0,0.0,69.0
395,100.0,0.0,68.0
396,100.0,0.0,73.0
397,100.0,0.0,66.0
398,100.0,0.0,74.0
399,100.0,0.0,71.0
400,100.0,0.0,69.0
401,100.0,0.0,68.0
402,100.0,0.0,78.0
403,100.0,0.0,72.0
404,100.0,0.0,74.0
405,100.0,0.0,72.0
406,100.0,0.0,68.0
407,100.0,0.0,74.0
408,100.0,0.0,74.0
409,100.0,0.0,71.0
410,100.0,0.0,62.0
411,100.0,0.0,65.0
412,100.0,0.0,67.0
413,100.0,0.0,68.0
414,100.0,0.0,72.0
415,100.0,0.0,76.0
416,100.0,0.0,69.0
417,100.0,0.0,70.0
418,100.0,0.0,74.0
419,100.0,0.0,66.0
420,100.0,0.0,75.0
421,100.0,0.0,74.0
422,100.0,0.0,69.0
423,100.0,0.0,70.0
424,100.0,0.0,70.0
425,100.0,0.0,73.0
426,100.0,0.0,71.0
427,100.0,0.0,74.0
428,100.0,0.0,76.0
429,100.0,0.0,69.0
430,100.0,0.0,71.0
431,100.0,0.0,74.0
432,100.0,0.0,64.0
433,100.0,0.0,73.0
434,100.0,0.0,70.0
435,100.0,0.0,71.0
436,100.0,0.0,70.0
437,100.0,0.0,69.0
438,100.0,0.0,74.0
439,100.0,0.0,77.0
440,100.0,0.0,74.0
441,100.0,0.0,75.0
442,100.0,0.0,79.0
443,100.0,0.0,77.0
444,100.0,0.0,74.0
445,100.0,0.0,74.0
446,100.0,0.0,78.0
447,100.0,0.0,75.0
448,100.0,0.0,73.0
449,100.0,0.0,66.0
450,100.0,0.0,78.0
451,100.0,0.0,76.0
452,100.0,0.0,69.0
453,100.0,0.0,78.0
454,100.0,0.0,76.0
455,100.0,0.0,73.0
456,100.0,0.0,75.0
457,100.0,0.0,76.0
458,100.0,0.0,68.0
459,100.0,0.0,76.0
460,100.0,0.0,70.0
461,100.0,0.0,77.0
462,100.0,0.0,74.0
463,100.0,0.0,77.0
464,100.0,0.0,79.0
465,100.0,0.0,73.0
466,100.0,0.0,72.0
467,100.0,0.0,75.0
468,100.0,0.0,73.0
469,100.0,0.0,80.0
470,100.0,0.0,72.0
471,100.0,0.0,79.0
472,100.0,0.0,73.0
473,100.0,0.0,75.0
474,100.0,0.0,79.0
475,100.0,0.0,73.0
476,100.0,0.0,74.0
477,100.0,0.0,72.0
478,100.0,0.0,81.0
479,100.0,0.0,75.0
480,100.0,0.0,80.0
481,100.0,0.0,79.0
482,100.0,0.0,71.0
483,100.0,0.0,75.0
484,100.0,0.0,76.0
485,100.0,0.0,72.0
486,100.0,0.0,79.0
487,100.0,0.0,75.0
488,100.0,0.0,75.0
489,100.0,0.0,79.0
490,100.0,0.0,74.0
491,100.0,0.0,82.0
492,100.0,0.0,77.0
493,100.0,0.0,75.0
494,100.0,0.0,79.0
495,100.0,0.0,70.0
496,100.0,0.0,77.0
497,100.0,0.0,79.0
498,100.0,0.0,82.0
499,100.0,0.0,80.0
500,100.0,0.0,82.0
501,100.0,0.0,78.0
502,100.0,0.0,73.0
503,100.0,0.0,71.0
504,100.0,0.0,77.0
505,100.0,0.0,81.0
506,100.0,0.0,78.0
507,100.0,0.0,76.0
508,100.0,0.0,81.0
509,100.0,0.0,77.0
510,100.0,0.0,80.0
511,100.0,0.0,80.0
512,100.0,0.0,80.0
513,100.0,0.0,81.0
514,100.0,0.0,79.0
515,100.0,0.0,80.0
516,100.0,0.0,81.0
517,100.0,0.0,80.0
518,100.0,0.0,76.0
519,100.0,0.0,79.0
520,100.0,0.0,81.0
521,100.0,0.0,78.0
522,100.0,0.0,83.0
523,100.0,0.0,74.0
524,100.0,0.0,76.0
525,100.0,0.0,80.0
526,100.0,0.0,83.0
527,100.0,0.0,81.0
528,100.0,0.0,76.0
529,100.0,0.0,80.0
530,100.0,0.0,79.0
531,100.0,0.0,75.0
532,100.0,0.0,80.0
533,100.0,0.0,81.0
534,100.0,0.0,80.0
535,100.0,0.0,77.0
536,100.0,0.0,81.0
537,100.0,0.0,80.0
538,100.0,0.0,78.0
539,100.0,0.0,79.0
540,100.0,0.0,80.0
541,100.0,0.0,80.0
542,100.0,0.0,79.0
543,100.0,0.0,78.0
544,100.0,0.0,78.0
545,100.0,0.0,83.0
546,100.0,0.0,80.0
547,100.0,0.0,85.0
548,100.0,0.0,74.0
549,100.0,0.0,80.0
550,100.0,0.0,76.0
551,100.0,0.0,82.0
552,100.0,0.0,73.0
553,100.0,0.0,75.0
554,100.0,0.0,81.0
555,100.0,0.0,74.0
556,100.0,0.0,81.0
557,100.0,0.0,78.0
558,100.0,0.0,82.0
559,100.0,0.0,81.0
560,100.0,0.0,83.0
561,100.0,0.0,81.0
562,100.0,0.0,81.0
563,100.0,0.0,78.0
564,100.0,0.0,82.0
565,100.0,0.0,83.0
566,100.0,0.0,83.0
567,100.0,0.0,81.0
568,100.0,0.0,81.0
569,100.0,0.0,80.0
570,100.0,0.0,80.0
571,100.0,0.0,83.0
572,100.0,0.0,82.0
573,100.0,0.0,82.0
574,100.0,0.0,80.0
575,100.0,0.0,81.0
576,100.0,0.0,82.0
577,100.0,0.0,81.0
578,100.0,0.0,82.0
579,100.0,0.0,81.0
580,100.0,0.0,82.0
581,100.0,0.0,81.0
582,100.0,0.0,80.0
583,100.0,0.0,84.0
584,100.0,0.0,81.0
585,100.0,0.0,76.0
586,100.0,0.0,83.0
587,100.0,0.0,85.0
588,100.0,0.0,81.0
589,100.0,0.0,80.0
590,100.0,0.0,82.0
591,100.0,0.0,83.0
592,100.0,0.0,81.0
593,100.0,0.0,80.0
594,100.0,0.0,83.0
595,100.0,0.0,82.0
596,100.0,0.0,80.0
597,100.0,0.0,82.0
598,100.0,0.0,81.0
599,100.0,0.0,81.0
600,100.0,0.0,81.0
601,100.0,0.0,80.0
602,100.0,0.0,82.0
603,100.0,0.0,83.0
604,100.0,0.0,86.0
605,100.0,0.0,80.0
606,100.0,0.0,83.0
607,100.0,0.0,83.0
608,100.0,0.0,86.0
609,100.0,0.0,86.0
610,100.0,0.0,82.0
611,100.0,0.0,83.0
612,100.0,0.0,79.0
613,100.0,0.0,75.0
614,100.0,0.0,85.0
615,100.0,0.0,84.0
616,100.0,0.0,83.0
617,100.0,0.0,82.0
618,100.0,0.0,84.0
619,100.0,0.0,82.0
620,100.0,0.0,79.0
621,100.0,0.0,83.0
622,100.0,0.0,83.0
623,100.0,0.0,82.0
624,100.0,0.0,84.0
625,100.0,0.0,84.0
626,100.0,0.0,82.0
627,100.0,0.0,81.0
628,100.0,0.0,84.0
629,100.0,0.0,82.0
630,100.0,0.0,82.0
631,100.0,0.0,84.0
632,100.0,0.0,84.0
633,100.0,0.0,85.0
634,100.0,0.0,83.0
635,100.0,0.0,81.0
636,100.0,0.0,85.0
637,100.0,0.0,85.0
638,100.0,0.0,82.0
639,100.0,0.0,82.0
640,100.0,0.0,85.0
641,100.0,0.0,86.0
642,100.0,0.0,85.0
643,100.0,0.0,85.0
644,100.0,0.0,90.0
645,100.0,0.0,85.0
646,100.0,0.0,83.0
647,100.0,0.0,83.0
648,100.0,0.0,84.0
649,100.0,0.0,82.0
650,100.0,0.0,75.0
651,100.0,0.0,82.0
652,100.0,0.0,87.0
653,100.0,0.0,82.0
654,100.0,0.0,83.0
655,100.0,0.0,82.0
656,100.0,0.0,86.0
657,100.0,0.0,86.0
658,100.0,0.0,85.0
659,100.0,0.0,82.0
660,100.0,0.0,85.0
661,100.0,0.0,86.0
662,100.0,0.0,83.0
663,100.0,0.0,81.0
664,100.0,0.0,82.0
665,100.0,0.0,82.0
666,100.0,0.0,86.0
667,100.0,0.0,82.0
668,100.0,0.0,84.0
669,100.0,0.0,84.0
670,100.0,0.0,82.0
671,100.0,0.0,85.0
672,100.0,0.0,86.0
673,100.0,0.0,86.0
674,100.0,0.0,84.0
675,100.0,0.0,87.0
676,100.0,0.0,89.0
677,100.0,0.0,87.0
678,100.0,0.0,85.0
679,100.0,0.0,87.0
680,100.0,0.0,84.0
681,100.0,0.0,83.0
682,100.0,0.0,83.0
683,100.0,0.0,84.0
684,100.0,0.0,86.0
685,100.0,0.0,86.0
686,100.0,0.0,85.0
687,100.0,0.0,89.0
688,100.0,0.0,85.0
689,100.0,0.0,85.0
690,100.0,0.0,83.0
691,100.0,0.0,92.0
692,100.0,0.0,87.0
693,100.0,0.0,83.0
694,100.0,0.0,86.0
695,100.0,0.0,86.0
696,100.0,0.0,83.0
697,100.0,0.0,86.0
698,100.0,0.0,82.0
699,100.0,0.0,81.0
700,100.0,0.0,84.0
701,100.0,0.0,87.0
702,100.0,0.0,86.0
703,100.0,0.0,87.0
704,100.0,0.0,83.0
705,100.0,0.0,84.0
706,100.0,0.0,84.0
707,100.0,0.0,87.0
708,100.0,0.0,82.0
709,100.0,0.0,88.0
710,100.0,0.0,86.0
711,100.0,0.0,87.0
712,100.0,0.0,84.0
713,100.0,0.0,83.0
714,100.0,0.0,89.0
715,100.0,0.0,87.0
716,100.0,0.0,88.0
717,100.0,0.0,86.0
718,100.0,0.0,87.0
719,100.0,0.0,85.0
720,100.0,0.0,88.0
721,100.0,0.0,85.0
722,100.0,0.0,87.0
723,100.0,0.0,86.0
724,100.0,0.0,85.0
725,100.0,0.0,87.0
726,100.0,0.0,89.0
727,100.0,0.0,88.0
728,100.0,0.0,86.0
729,100.0,0.0,87.0
730,100.0,0.0,89.0
731,100.0,0.0,84.0
732,100.0,0.0,87.0
733,100.0,0.0,86.0
734,100.0,0.0,85.0
735,100.0,0.0,85.0
736,100.0,0.0,85.0
737,100.0,0.0,86.0
738,100.0,0.0,86.0
739,100.0,0.0,87.0
740,100.0,0.0,88.0
741,100.0,0.0,89.0
742,100.0,0.0,85.0
743,100.0,0.0,87.0
744,100.0,0.0,92.0
745,100.0,0.0,88.0
746,100.0,0.0,85.0
747,100.0,0.0,86.0
748,100.0,0.0,92.0
749,100.0,0.0,88.0
750,100.0,0.0,86.0
751,100.0,0.0,85.0
752,100.0,0.0,89.0
753,100.0,0.0,87.0
754,100.0,0.0,88.0
755,100.0,0.0,88.0
756,100.0,0.0,87.0
757,100.0,0.0,86.0
758,100.0,0.0,93.0
759,100.0,0.0,86.0
760,100.0,0.0,87.0
761,100.0,0.0,90.0
762,100.0,0.0,91.0
763,100.0,0.0,87.0
764,100.0,0.0,93.0
765,100.0,0.0,89.0
766,100.0,0.0,90.0
767,100.0,0.0,88.0
768,100.0,0.0,90.0
769,100.0,0.0,92.0
770,100.0,0.0,92.0
771,100.0,0.0,88.0
772,100.0,0.0,89.0
773,100.0,0.0,86.0
774,100.0,0.0,89.0
775,100.0,0.0,94.0
776,100.0,0.0,92.0
777,100.0,0.0,84.0
778,100.0,0.0,90.0
779,100.0,0.0,88.0
780,100.0,0.0,91.0
781,100.0,0.0,87.0
782,100.0,0.0,87.0
783,100.0,0.0,89.0
784,100.0,0.0,88.0
785,100.0,0.0,85.0
786,100.0,0.0,90.0
787,100.0,0.0,90.0
788,100.0,0.0,86.0
789,100.0,0.0,87.0
790,100.0,0.0,89.0
791,100.0,0.0,90.0
792,100.0,0.0,92.0
793,100.0,0.0,89.0
794,100.0,0.0,89.0
795,100.0,0.0,91.0
796,100.0,0.0,89.0
797,100.0,0.0,88.0
798,100.0,0.0,88.0
799,100.0,0.0,94.0
800,100.0,0.0,91.0
801,100.0,0.0,89.0
802,100.0,0.0,89.0
803,100.0,0.0,89.0
804,100.0,0.0,90.0
805,100.0,0.0,93.0
806,100.0,0.0,91.0
807,100.0,0.0,86.0
808,100.0,0.0,87.0
809,100.0,0.0,90.0
810,100.0,0.0,93.0
811,100.0,0.0,89.0
812,100.0,0.0,92.0
813,100.0,0.0,92.0
814,100.0,0.0,92.0
815,100.0,0.0,90.0
816,100.0,0.0,96.0
817,100.0,0.0,94.0
818,100.0,0.0,93.0
819,100.0,0.0,92.0
820,100.0,0.0,91.0
821,100.0,0.0,94.0
822,100.0,0.0,87.0
823,100.0,0.0,91.0
824,100.0,0.0,89.0
825,100.0,0.0,90.0
826,100.0,0.0,91.0
827,100.0,0.0,87.0
828,100.0,0.0,88.0
829,100.0,0.0,85.0
830,100.0,0.0,86.0
831,100.0,0.0,88.0
832,100.0,0.0,91.0
833,100.0,0.0,96.0
834,100.0,0.0,91.0
835,100.0,0.0,91.0
836,100.0,0.0,95.0
837,100.0,0.0,88.0
838,100.0,0.0,89.0
839,100.0,0.0,88.0
840,100.0,0.0,89.0
841,100.0,0.0,93.0
842,100.0,0.0,88.0
843,100.0,0.0,87.0
844,100.0,0.0,90.0
845,100.0,0.0,91.0
846,100.0,0.0,87.0
847,100.0,0.0,91.0
848,100.0,0.0,89.0
849,100.0,0.0,92.0
850,100.0,0.0,90.0
851,100.0,0.0,96.0
852,100.0,0.0,91.0
853,100.0,0.0,93.0
854,100.0,0.0,92.0
855,100.0,0.0,94.0
856,100.0,0.0,94.0
857,100.0,0.0,93.0
858,100.0,0.0,93.0
859,100.0,0.0,93.0
860,100.0,0.0,93.0
861,100.0,0.0,94.0
862,100.0,0.0,92.0
863,100.0,0.0,94.0
864,100.0,0.0,90.0
865,100.0,0.0,89.0
866,100.0,0.0,90.0
867,100.0,0.0,91.0
868,100.0,0.0,97.0
869,100.0,0.0,96.0
870,100.0,0.0,94.0
871,100.0,0.0,88.0
872,100.0,0.0,91.0
873,100.0,0.0,92.0
874,100.0,0.0,95.0
875,100.0,0.0,96.0
876,100.0,0.0,94.0
877,100.0,0.0,90.0
878,100.0,0.0,97.0
879,100.0,0.0,92.0
880,100.0,0.0,93.0
881,100.0,0.0,90.0
882,100.0,0.0,92.0
883,100.0,0.0,94.0
884,100.0,0.0,94.0
885,100.0,0.0,94.0
886,100.0,0.0,93.0
887,100.0,0.0,90.0
888,100.0,0.0,94.0
889,100.0,0.0,92.0
890,100.0,0.0,94.0
891,100.0,0.0,89.0
892,100.0,0.0,91.0
893,100.0,0.0,90.0
894,100.0,0.0,94.0
895,100.0,0.0,94.0
896,100.0,0.0,91.0
897,100.0,0.0,93.0
898,100.0,0.0,94.0
899,100.0,0.0,93.0
900,100.0,0.0,94.0
901,100.0,0.0,89.0
902,100.0,0.0,94.0
903,100.0,0.0,92.0
904,100.0,0.0,91.0
905,100.0,0.0,95.0
906,100.0,0.0,92.0
907,100.0,0.0,95.0
908,100.0,0.0,94.0
909,100.0,0.0,95.0
910,100.0,0.0,91.0
911,100.0,0.0,93.0
912,100.0,0.0,93.0
913,100.0,0.0,95.0
914,100.0,0.0,94.0
915,100.0,0.0,93.0
916,100.0,0.0,93.0
917,100.0,0.0,97.0
918,100.0,0.0,94.0
919,100.0,0.0,95.0
920,100.0,0.0,95.0
921,100.0,0.0,95.0
922,100.0,0.0,95.0
923,100.0,0.0,93.0
924,100.0,0.0,95.0
925,100.0,0.0,95.0
926,100.0,0.0,94.0
927,100.0,0.0,92.0
928,100.0,0.0,95.0
929,100.0,0.0,96.0
930,100.0,0.0,95.0
931,100.0,0.0,95.0
932,100.0,0.0,93.0
933,100.0,0.0,94.0
934,100.0,0.0,93.0
935,100.0,0.0,94.0
936,100.0,0.0,94.0
937,100.0,0.0,92.0
938,100.0,0.0,95.0
939,100.0,0.0,95.0
940,100.0,0.0,96.0
941,100.0,0.0,97.0
942,100.0,0.0,96.0
943,100.0,0.0,92.0
944,100.0,0.0,95.0
945,100.0,0.0,95.0
